"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.124 0.1444 0.1585 0.1644 0.1731 0.1924 0.2115 0.2222 0.2235 0.2329 0.2466 0.2582 5.9516 9.9449 13.9342 3.9737 8.9603
"3" 0.5 0.1398 0.1736 0.1931 0.193 0.1997 0.2313 0.2631 0.2743 0.2628 0.2713 0.2896 0.303 5.8969 9.8824 13.8595 3.9438 8.9149
"4" 0.75 0.1575 0.2089 0.2354 0.2266 0.2303 0.2781 0.3273 0.3386 0.3091 0.3159 0.34 0.3555 5.8344 9.8109 13.7738 3.9096 8.8626
"5" 1 0.1775 0.2512 0.2868 0.2659 0.2656 0.3343 0.4071 0.4178 0.3634 0.3678 0.3991 0.4171 5.7624 9.7283 13.6747 3.8702 8.8017
"6" 1.25 0.2 0.302 0.3495 0.312 0.3063 0.4018 0.5063 0.5154 0.4272 0.4281 0.4684 0.4892 5.6789 9.6322 13.5593 3.8243 8.7304
"7" 1.5 0.2253 0.3631 0.4257 0.366 0.3532 0.4827 0.6296 0.6356 0.5021 0.4982 0.5496 0.5735 5.5815 9.5197 13.424 3.7706 8.6462
"8" 1.75 0.2538 0.4363 0.5184 0.4293 0.4071 0.5799 0.7828 0.7835 0.59 0.5796 0.6447 0.6722 5.4673 9.3875 13.2646 3.7075 8.5465
"9" 2 0.2857 0.5243 0.6312 0.5032 0.469 0.6963 0.9731 0.9655 0.6932 0.6741 0.7561 0.7876 5.333 9.2314 13.0761 3.633 8.4278
"10" 2.25 0.3217 0.6298 0.7683 0.5896 0.5402 0.8358 1.2094 1.1889 0.814 0.7837 0.8863 0.9223 5.1745 9.0466 12.8525 3.5449 8.286
"11" 2.5 0.3619 0.7561 0.9347 0.6904 0.6219 1.0027 1.5026 1.463 0.9555 0.9107 1.0384 1.0794 4.9871 8.8272 12.5866 3.4404 8.1163
"12" 2.75 0.4071 0.9073 1.1366 0.8079 0.7155 1.2019 1.8661 1.7987 1.1211 1.0577 1.2158 1.2622 4.7652 8.5663 12.2699 3.3163 7.9129
