"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1312 0.141 0.1524 0.1657 0.177 0.1946 0.2042 0.217 0.2275 0.2388 0.2473 0.2549 5.9512 9.9451 13.9341 3.9739 8.9612
"3" 0.5 0.1565 0.1657 0.1787 0.1961 0.2088 0.2365 0.2452 0.2617 0.2725 0.2851 0.2911 0.2954 5.896 9.883 13.8594 3.9443 8.9174
"4" 0.75 0.1866 0.1947 0.2095 0.2321 0.2463 0.2876 0.2944 0.3154 0.3262 0.3403 0.3427 0.3422 5.833 9.8122 13.774 3.9107 8.8674
"5" 1 0.2225 0.2288 0.2455 0.2746 0.2904 0.3495 0.3535 0.3801 0.3905 0.4061 0.4033 0.3963 5.7606 9.7309 13.6758 3.8721 8.8099
"6" 1.25 0.2653 0.2687 0.2878 0.3248 0.3424 0.4247 0.4244 0.4579 0.4674 0.4846 0.4746 0.459 5.6766 9.6368 13.5619 3.8274 8.7433
"7" 1.5 0.3162 0.3156 0.3372 0.384 0.4037 0.5161 0.5095 0.5515 0.5593 0.578 0.5583 0.5314 5.579 9.5275 13.4293 3.7756 8.6659
"8" 1.75 0.3767 0.3706 0.3951 0.454 0.4757 0.6268 0.6116 0.6641 0.6692 0.6893 0.6567 0.615 5.4648 9.3998 13.2741 3.715 8.5754
"9" 2 0.4488 0.435 0.4628 0.5365 0.5605 0.7611 0.734 0.7992 0.8003 0.8218 0.7721 0.7115 5.3308 9.2503 13.0919 3.6442 8.4693
"10" 2.25 0.5344 0.5106 0.5419 0.6336 0.66 0.9238 0.8807 0.9614 0.9569 0.9793 0.9074 0.8228 5.1734 9.0746 12.8776 3.561 8.3447
"11" 2.5 0.636 0.599 0.6344 0.748 0.7769 1.1205 1.0565 1.1557 1.1436 1.1664 1.0659 0.951 4.9879 8.868 12.6251 3.4632 8.1979
"12" 2.75 0.7565 0.7024 0.7424 0.8823 0.9139 1.358 1.2671 1.3881 1.3659 1.3883 1.2513 1.0984 4.7694 8.6248 12.3272 3.3481 8.025
"13" 3 0.8992 0.8233 0.8683 1.0398 1.0741 1.6442 1.5191 1.6655 1.6305 1.6512 1.4677 1.2676 4.512 8.3383 11.9759 3.2128 7.8212
"14" 3.25 1.0678 0.9639 1.0149 1.2241 1.2613 1.9882 1.8206 1.9955 1.9445 1.9619 1.7197 1.4613 4.2088 8.0012 11.5618 3.0536 7.581
"15" 3.5 1.2666 1.1272 1.1852 1.439 1.4792 2.3998 2.1807 2.3866 2.3166 2.328 2.0121 1.6823 3.8526 7.6051 11.0748 2.8667 7.2985
"16" 3.75 1.5 1.3157 1.382 1.6884 1.7319 2.8896 2.6103 2.8471 2.7558 2.7577 2.3495 1.9332 3.4357 7.1411 10.5037 2.6483 6.9669
"17" 4 1.7715 1.5318 1.6077 1.9759 2.0231 3.4673 3.1219 3.3839 3.2719 3.2593 2.7357 2.2162 2.9509 6.6003 9.8381 2.3945 6.5794
"18" 4.25 2.0821 1.7763 1.8636 2.3043 2.356 4.1382 3.7296 3.9997 3.8741 3.8397 3.1713 2.5321 2.3933 5.9758 9.0698 2.1027 6.1303
"19" 4.5 2.4278 2.0462 2.1474 2.6738 2.7316 4.8954 4.4382 4.6844 4.5692 4.503 3.6496 2.8795 1.766 5.2685 8.2012 1.7747 5.619
"20" 4.75 2.789 2.3275 2.4463 3.0798 3.1463 5.6961 5.232 5.3937 5.3576 5.2454 4.1427 3.2519 1.0941 4.5001 7.2621 1.4236 5.0589
"21" 5 3.0999 2.5725 2.7137 3.4948 3.5658 6.3921 6.0261 5.9882 6.2224 6.0502 4.5611 3.6104 0.4667 3.7572 6.3659 1.0978 4.5077
"22" 5.25 3.2207 2.6728 2.835 3.7348 3.8078 6.6707 6.532 6.1957 6.8913 6.6752 4.7149 3.7821 0.135 3.3285 5.8637 0.9315 4.1736
"23" 5.5 3.1912 2.6524 2.8261 3.7844 3.8595 6.6214 6.6977 6.1167 7.2204 6.965 4.6605 3.7796 0.0888 3.2285 5.7636 0.9143 4.081
"24" 5.75 3.1413 2.6149 2.7978 3.8028 3.8798 6.5275 6.8053 6.0008 7.4902 7.196 4.578 3.7504 0.0857 3.1803 5.726 0.9193 4.0276
"25" 6 3.0902 2.5763 2.768 3.8182 3.8969 6.4307 6.9083 5.8836 7.7619 7.4271 4.4942 3.7189 0.0849 3.1347 5.6919 0.9257 3.9763
"26" 6.25 3.0388 2.5373 2.7374 3.8319 3.9124 6.333 7.0094 5.7667 8.039 7.6614 4.4105 3.6862 0.0841 3.089 5.6582 0.9323 3.9253
"27" 6.5 2.9873 2.4981 2.7062 3.8439 3.9262 6.2347 7.1085 5.6503 8.3214 7.8989 4.327 3.6524 0.0834 3.0433 5.6248 0.9391 3.8745
"28" 6.75 2.9356 2.4586 2.6744 3.8543 3.9383 6.1357 7.2054 5.5346 8.6091 8.1393 4.2437 3.6176 0.0826 2.9975 5.5919 0.946 3.824
"29" 7 2.8839 2.419 2.642 3.8631 3.9487 6.0361 7.3002 5.4194 8.9018 8.3826 4.1606 3.5818 0.0819 2.9517 5.5593 0.9531 3.7737
"30" 7.25 2.8322 2.3792 2.6091 3.8701 3.9575 5.9361 7.3925 5.305 9.1993 8.6284 4.0779 3.5451 0.0811 2.9059 5.5271 0.9603 3.7238
"31" 7.5 2.7804 2.3393 2.5756 3.8755 3.9645 5.8357 7.4824 5.1913 9.5016 8.8766 3.9956 3.5074 0.0804 2.8601 5.4954 0.9677 3.6742
"32" 7.75 2.7287 2.2992 2.5417 3.8792 3.9698 5.7351 7.5697 5.0785 9.8084 9.127 3.9137 3.4689 0.0797 2.8144 5.4642 0.9752 3.6251
"33" 8 2.677 2.2591 2.5074 3.8811 3.9734 5.6342 7.6543 4.9665 10.1196 9.3794 3.8322 3.4295 0.0789 2.7688 5.4335 0.9828 3.5764
"34" 8.25 2.6255 2.2189 2.4726 3.8814 3.9753 5.5332 7.7361 4.8555 10.4348 9.6336 3.7513 3.3893 0.0782 2.7234 5.4033 0.9906 3.5282
"35" 8.5 2.5741 2.1788 2.4374 3.8801 3.9754 5.4321 7.815 4.7455 10.754 9.8894 3.6709 3.3484 0.0775 2.678 5.3737 0.9984 3.4805
"36" 8.75 2.5229 2.1386 2.4019 3.877 3.9739 5.3311 7.891 4.6365 11.077 10.1465 3.5911 3.3068 0.0768 2.6329 5.3447 1.0064 3.4334
"37" 9 2.4719 2.0985 2.3661 3.8723 3.9706 5.2302 7.9639 4.5287 11.4034 10.4048 3.512 3.2645 0.0761 2.588 5.3163 1.0145 3.3868
"38" 9.25 2.4211 2.0585 2.33 3.866 3.9658 5.1295 8.0336 4.422 11.7331 10.664 3.4336 3.2217 0.0754 2.5432 5.2885 1.0227 3.3409
"39" 9.5 2.3707 2.0186 2.2937 3.8581 3.9592 5.0291 8.1002 4.3166 12.0659 10.9239 3.3559 3.1782 0.0747 2.4988 5.2614 1.0309 3.2957
"40" 9.75 2.3206 1.9789 2.2572 3.8486 3.951 4.929 8.1636 4.2124 12.4015 11.1844 3.279 3.1343 0.074 2.4546 5.2349 1.0393 3.2511
"41" 10 2.2708 1.9393 2.2206 3.8375 3.9413 4.8294 8.2236 4.1095 12.7398 11.4451 3.2029 3.0899 0.0734 2.4107 5.2091 1.0476 3.2072
"42" 10.25 2.2214 1.8999 2.1838 3.8249 3.93 4.7303 8.2804 4.008 13.0805 11.706 3.1277 3.0451 0.0727 2.3671 5.1839 1.0561 3.1641
"43" 10.5 2.1725 1.8608 2.1469 3.8109 3.9171 4.6318 8.3338 3.9079 13.4233 11.9668 3.0534 3 0.0721 2.3239 5.1595 1.0646 3.1216
"44" 10.75 2.124 1.8219 2.11 3.7953 3.9028 4.534 8.3839 3.8092 13.7682 12.2273 2.98 2.9546 0.0715 2.281 5.1358 1.0731 3.08
"45" 11 2.076 1.7833 2.073 3.7784 3.887 4.4368 8.4306 3.712 14.1148 12.4873 2.9075 2.9089 0.0709 2.2385 5.1127 1.0817 3.0391
"46" 11.25 2.0284 1.7451 2.0361 3.7601 3.8698 4.3405 8.4739 3.6163 14.4629 12.7466 2.8361 2.8629 0.0703 2.1963 5.0905 1.0903 2.9991
"47" 11.5 1.9814 1.7071 1.9992 3.7405 3.8512 4.245 8.5138 3.5222 14.8124 13.0051 2.7656 2.8169 0.0697 2.1546 5.0689 1.099 2.9598
"48" 11.75 1.935 1.6695 1.9624 3.7197 3.8312 4.1504 8.5503 3.4295 15.163 13.2626 2.6962 2.7707 0.0691 2.1133 5.0481 1.1076 2.9214
"49" 12 1.8891 1.6323 1.9258 3.6975 3.81 4.0568 8.5835 3.3385 15.5146 13.519 2.6279 2.7244 0.0685 2.0724 5.028 1.1162 2.8838
"50" 12.25 1.8439 1.5955 1.8892 3.6742 3.7876 3.9642 8.6133 3.2491 15.8668 13.7739 2.5606 2.6781 0.068 2.0319 5.0086 1.1249 2.847
"51" 12.5 1.7992 1.5591 1.8528 3.6498 3.764 3.8726 8.6398 3.1612 16.2196 14.0274 2.4945 2.6318 0.0674 1.9919 4.9899 1.1335 2.8111
"52" 12.75 1.7552 1.5231 1.8166 3.6243 3.7392 3.7822 8.6631 3.075 16.5728 14.2793 2.4294 2.5856 0.0669 1.9523 4.972 1.1421 2.776
"53" 13 1.7118 1.4876 1.7807 3.5977 3.7133 3.6929 8.683 2.9905 16.9261 14.5293 2.3655 2.5395 0.0664 1.9132 4.9549 1.1506 2.7418
"54" 13.25 1.6691 1.4526 1.7449 3.5701 3.6864 3.6048 8.6998 2.9076 17.2795 14.7775 2.3027 2.4935 0.0659 1.8745 4.9384 1.1592 2.7085
"55" 13.5 1.6271 1.418 1.7095 3.5416 3.6585 3.5179 8.7134 2.8264 17.6326 15.0236 2.2411 2.4477 0.0654 1.8363 4.9227 1.1677 2.6759
"56" 13.75 1.5857 1.3839 1.6743 3.5123 3.6297 3.4323 8.7239 2.7468 17.9855 15.2675 2.1806 2.4021 0.0649 1.7986 4.9076 1.1761 2.6443
"57" 14 1.545 1.3503 1.6395 3.482 3.6 3.348 8.7313 2.6688 18.3378 15.5092 2.1213 2.3567 0.0644 1.7614 4.8933 1.1845 2.6135
"58" 14.25 1.5051 1.3173 1.605 3.451 3.5694 3.2649 8.7358 2.5926 18.6895 15.7486 2.0632 2.3116 0.064 1.7246 4.8797 1.1929 2.5835
"59" 14.5 1.4658 1.2847 1.5708 3.4192 3.538 3.1832 8.7373 2.518 19.0404 15.9854 2.0062 2.2668 0.0635 1.6883 4.8667 1.2011 2.5543
"60" 14.75 1.4273 1.2527 1.537 3.3867 3.5059 3.1029 8.7359 2.445 19.3904 16.2197 1.9505 2.2223 0.0631 1.6524 4.8544 1.2093 2.526
"61" 15 1.3895 1.2212 1.5036 3.3536 3.473 3.0239 8.7316 2.3737 19.7393 16.4513 1.8958 2.1782 0.0627 1.6171 4.8428 1.2175 2.4985
"62" 15.25 1.3524 1.1903 1.4705 3.3199 3.4396 2.9463 8.7247 2.3041 20.0871 16.6803 1.8424 2.1344 0.0622 1.5822 4.8319 1.2255 2.4718
"63" 15.5 1.316 1.1599 1.4379 3.2856 3.4055 2.8701 8.715 2.236 20.4336 16.9064 1.7901 2.0911 0.0618 1.5478 4.8215 1.2335 2.446
"64" 15.75 1.2804 1.1301 1.4058 3.2508 3.3709 2.7953 8.7028 2.1696 20.7787 17.1297 1.739 2.0482 0.0614 1.5138 4.8119 1.2414 2.4209
"65" 16 1.2455 1.1008 1.374 3.2156 3.3357 2.722 8.688 2.1047 21.1223 17.3501 1.689 2.0057 0.0611 1.4803 4.8028 1.2492 2.3965
"66" 16.25 1.2113 1.0721 1.3427 3.1799 3.3001 2.65 8.6707 2.0415 21.4643 17.5675 1.6402 1.9637 0.0607 1.4472 4.7943 1.2569 2.373
"67" 16.5 1.1779 1.0439 1.3118 3.1438 3.264 2.5794 8.6511 1.9798 21.8047 17.7819 1.5925 1.9222 0.0603 1.4146 4.7864 1.2645 2.3502
"68" 16.75 1.1451 1.0163 1.2814 3.1074 3.2276 2.5103 8.6291 1.9196 22.1432 17.9932 1.546 1.8812 0.06 1.3825 4.7791 1.272 2.3281
"69" 17 1.1131 0.9892 1.2515 3.0707 3.1908 2.4426 8.6049 1.861 22.48 18.2015 1.5005 1.8407 0.0596 1.3508 4.7724 1.2794 2.3068
"70" 17.25 1.0818 0.9627 1.2221 3.0338 3.1538 2.3763 8.5786 1.8039 22.8148 18.4067 1.4562 1.8008 0.0593 1.3195 4.7662 1.2867 2.2861
"71" 17.5 1.0512 0.9368 1.1931 2.9966 3.1164 2.3114 8.5501 1.7483 23.1477 18.6088 1.4129 1.7613 0.059 1.2886 4.7605 1.2939 2.2662
"72" 17.75 1.0213 0.9114 1.1646 2.9592 3.0788 2.2479 8.5196 1.6941 23.4785 18.8077 1.3708 1.7225 0.0587 1.2581 4.7554 1.3009 2.2469
"73" 18 0.9922 0.8865 1.1366 2.9217 3.0411 2.1858 8.4872 1.6414 23.8073 19.0034 1.3296 1.6842 0.0584 1.2281 4.7508 1.3079 2.2283
"74" 18.25 0.9637 0.8622 1.1091 2.884 3.0031 2.1251 8.4529 1.5901 24.1339 19.196 1.2896 1.6464 0.0581 1.1984 4.7466 1.3147 2.2104
"75" 18.5 0.9358 0.8385 1.0821 2.8463 2.9651 2.0658 8.4169 1.5402 24.4583 19.3853 1.2506 1.6093 0.0578 1.1692 4.7429 1.3214 2.1931
"76" 18.75 0.9087 0.8152 1.0556 2.8085 2.9269 2.0078 8.3791 1.4916 24.7805 19.5715 1.2125 1.5727 0.0575 1.1403 4.7397 1.328 2.1764
"77" 19 0.8822 0.7925 1.0295 2.7706 2.8887 1.9512 8.3397 1.4444 25.1005 19.7545 1.1755 1.5367 0.0572 1.1118 4.7369 1.3345 2.1603
"78" 19.25 0.8564 0.7704 1.004 2.7328 2.8505 1.8959 8.2986 1.3985 25.4181 19.9343 1.1395 1.5013 0.0569 1.0837 4.7346 1.3409 2.1447
"79" 19.5 0.8312 0.7487 0.9789 2.695 2.8122 1.8419 8.2561 1.3539 25.7335 20.111 1.1044 1.4665 0.0567 1.0559 4.7327 1.3471 2.1298
"80" 19.75 0.8066 0.7276 0.9544 2.6572 2.774 1.7892 8.2122 1.3106 26.0465 20.2845 1.0703 1.4323 0.0564 1.0284 4.7312 1.3532 2.1154
"81" 20 0.7827 0.7069 0.9303 2.6196 2.7358 1.7378 8.1669 1.2685 26.3572 20.4549 1.0371 1.3987 0.0562 1.0013 4.73 1.3592 2.1015
"82" 20.25 0.7594 0.6868 0.9067 2.582 2.6977 1.6876 8.1203 1.2276 26.6655 20.6221 1.0048 1.3657 0.056 0.9746 4.7293 1.3651 2.0881
"83" 20.5 0.7367 0.6672 0.8836 2.5445 2.6597 1.6388 8.0725 1.1879 26.9715 20.7862 0.9735 1.3333 0.0557 0.9481 4.7289 1.3708 2.0753
"84" 20.75 0.7146 0.648 0.861 2.5072 2.6218 1.5911 8.0234 1.1493 27.2751 20.9472 0.943 1.3015 0.0555 0.922 4.7288 1.3764 2.0629
"85" 21 0.6931 0.6293 0.8389 2.4701 2.5841 1.5446 7.9733 1.1119 27.5763 21.1052 0.9133 1.2703 0.0553 0.8961 4.7291 1.3819 2.051
"86" 21.25 0.6722 0.6111 0.8172 2.4332 2.5465 1.4994 7.9222 1.0756 27.8751 21.2601 0.8845 1.2396 0.0551 0.8706 4.7297 1.3873 2.0396
"87" 21.5 0.6518 0.5934 0.796 2.3964 2.5091 1.4553 7.87 1.0404 28.1715 21.412 0.8565 1.2096 0.0549 0.8453 4.7306 1.3925 2.0285
"88" 21.75 0.632 0.5761 0.7752 2.3599 2.4719 1.4123 7.817 1.0063 28.4655 21.561 0.8293 1.1802 0.0547 0.8203 4.7318 1.3977 2.018
"89" 22 0.6127 0.5593 0.755 2.3236 2.4349 1.3705 7.763 0.9731 28.7572 21.707 0.803 1.1513 0.0545 0.7956 4.7333 1.4027 2.0078
"90" 22.25 0.594 0.5429 0.7351 2.2875 2.3981 1.3297 7.7083 0.941 29.0465 21.85 0.7773 1.1231 0.0543 0.7711 4.7351 1.4075 1.998
"91" 22.5 0.5757 0.5269 0.7157 2.2517 2.3616 1.2901 7.6528 0.9099 29.3335 21.9902 0.7524 1.0954 0.0541 0.7469 4.7371 1.4123 1.9886
"92" 22.75 0.558 0.5113 0.6968 2.2162 2.3254 1.2515 7.5966 0.8797 29.6181 22.1275 0.7283 1.0682 0.0539 0.7229 4.7394 1.4169 1.9795
"93" 23 0.5408 0.4962 0.6783 2.181 2.2894 1.214 7.5397 0.8504 29.9004 22.262 0.7049 1.0417 0.0537 0.6991 4.7419 1.4214 1.9708
"94" 23.25 0.524 0.4815 0.6602 2.1461 2.2537 1.1775 7.4822 0.8221 30.1804 22.3938 0.6821 1.0157 0.0536 0.6755 4.7446 1.4258 1.9625
"95" 23.5 0.5078 0.4671 0.6425 2.1115 2.2183 1.1419 7.4242 0.7946 30.4581 22.5227 0.6601 0.9902 0.0534 0.6522 4.7476 1.43 1.9544
"96" 23.75 0.492 0.4532 0.6253 2.0772 2.1832 1.1074 7.3657 0.768 30.7335 22.649 0.6387 0.9653 0.0532 0.629 4.7507 1.4342 1.9467
"97" 24 0.4766 0.4396 0.6085 2.0433 2.1484 1.0738 7.3066 0.7422 31.0067 22.7726 0.618 0.941 0.0531 0.6061 4.7541 1.4382 1.9393
"98" 24.25 0.4617 0.4264 0.592 2.0096 2.1139 1.0412 7.2472 0.7172 31.2776 22.8936 0.5978 0.9171 0.0529 0.5833 4.7576 1.4421 1.9321
"99" 24.5 0.4473 0.4136 0.576 1.9764 2.0798 1.0094 7.1874 0.6931 31.5464 23.012 0.5783 0.8938 0.0528 0.5608 4.7613 1.4459 1.9252
"100" 24.75 0.4332 0.4011 0.5603 1.9434 2.046 0.9786 7.1272 0.6697 31.813 23.1279 0.5594 0.871 0.0527 0.5383 4.7652 1.4496 1.9186
"101" 25 0.4196 0.389 0.5451 1.9109 2.0126 0.9486 7.0668 0.647 32.0774 23.2412 0.5411 0.8488 0.0525 0.5161 4.7692 1.4531 1.9122
"102" 25.25 0.4063 0.3772 0.5302 1.8787 1.9795 0.9195 7.006 0.6251 32.3397 23.3521 0.5234 0.827 0.0524 0.494 4.7734 1.4566 1.9061
"103" 25.5 0.3935 0.3657 0.5156 1.8468 1.9467 0.8912 6.9451 0.6039 32.5999 23.4605 0.5061 0.8057 0.0522 0.472 4.7778 1.4599 1.9002
"104" 25.75 0.381 0.3546 0.5015 1.8154 1.9144 0.8637 6.8839 0.5833 32.8581 23.5666 0.4895 0.7849 0.0521 0.4502 4.7822 1.4631 1.8945
"105" 26 0.3689 0.3438 0.4877 1.7843 1.8824 0.837 6.8226 0.5634 33.1142 23.6703 0.4733 0.7646 0.052 0.4286 4.7868 1.4662 1.889
"106" 26.25 0.3572 0.3333 0.4742 1.7536 1.8508 0.8111 6.7612 0.5442 33.3683 23.7716 0.4577 0.7448 0.0519 0.407 4.7915 1.4692 1.8837
"107" 26.5 0.3458 0.3231 0.4611 1.7233 1.8195 0.7859 6.6997 0.5256 33.6204 23.8708 0.4425 0.7254 0.0518 0.3856 4.7963 1.4721 1.8786
"108" 26.75 0.3348 0.3132 0.4483 1.6933 1.7887 0.7615 6.6381 0.5076 33.8706 23.9676 0.4278 0.7065 0.0516 0.3643 4.8012 1.4749 1.8736
"109" 27 0.3241 0.3035 0.4358 1.6638 1.7582 0.7378 6.5764 0.4902 34.1189 24.0623 0.4136 0.6881 0.0515 0.343 4.8062 1.4776 1.8688
"110" 27.25 0.3137 0.2942 0.4237 1.6346 1.7281 0.7148 6.5148 0.4734 34.3652 24.1549 0.3999 0.67 0.0514 0.3219 4.8113 1.4802 1.8642
"111" 27.5 0.3036 0.2851 0.4119 1.6058 1.6984 0.6925 6.4532 0.4571 34.6097 24.2453 0.3865 0.6524 0.0513 0.3009 4.8165 1.4826 1.8597
"112" 27.75 0.2939 0.2763 0.4004 1.5775 1.6691 0.6708 6.3916 0.4413 34.8524 24.3337 0.3736 0.6353 0.0512 0.28 4.8218 1.485 1.8554
"113" 28 0.2844 0.2678 0.3891 1.5495 1.6401 0.6497 6.3301 0.4261 35.0933 24.42 0.3611 0.6185 0.0511 0.2592 4.8271 1.4873 1.8512
"114" 28.25 0.2752 0.2595 0.3782 1.5219 1.6116 0.6293 6.2686 0.4114 35.3324 24.5043 0.3491 0.6022 0.051 0.2384 4.8325 1.4895 1.8471
"115" 28.5 0.2664 0.2514 0.3676 1.4946 1.5834 0.6095 6.2073 0.3972 35.5698 24.5867 0.3374 0.5862 0.0509 0.2177 4.8379 1.4915 1.8431
"116" 28.75 0.2577 0.2436 0.3572 1.4678 1.5556 0.5903 6.1461 0.3834 35.8055 24.6671 0.326 0.5706 0.0508 0.1971 4.8434 1.4935 1.8393
"117" 29 0.2494 0.236 0.3471 1.4414 1.5283 0.5717 6.0851 0.3701 36.0396 24.7456 0.3151 0.5555 0.0508 0.1765 4.849 1.4954 1.8355
"118" 29.25 0.2413 0.2286 0.3373 1.4153 1.5013 0.5537 6.0242 0.3573 36.2719 24.8223 0.3045 0.5407 0.0507 0.156 4.8546 1.4972 1.8318
"119" 29.5 0.2335 0.2215 0.3278 1.3897 1.4747 0.5361 5.9635 0.3449 36.5017 24.8972 0.2942 0.5262 0.0506 0.1357 4.8602 1.4989 1.8283
"120" 29.75 0.2259 0.2146 0.3185 1.3646 1.4487 0.5192 5.9043 0.3329 36.6502 24.9764 0.2843 0.5122 0.0509 0.1291 4.8664 1.5027 1.8303
"121" 30 0.2186 0.2079 0.3095 1.3402 1.4233 0.5029 5.8463 0.3214 36.7619 25.0591 0.2748 0.4987 0.0509 0.1283 4.8722 1.5071 1.8343
"122" 30.25 0.2116 0.2015 0.3008 1.3161 1.3984 0.487 5.7886 0.3103 36.8685 25.1409 0.2656 0.4854 0.0508 0.1281 4.8779 1.5116 1.8386
"123" 30.5 0.2047 0.1952 0.2923 1.2924 1.3738 0.4717 5.7311 0.2995 36.9734 25.221 0.2567 0.4725 0.0508 0.128 4.8836 1.5159 1.843
"124" 30.75 0.1981 0.1891 0.2841 1.2691 1.3495 0.4568 5.6739 0.2891 37.0771 25.2996 0.248 0.4599 0.0507 0.1279 4.8893 1.5202 1.8475
"125" 31 0.1917 0.1832 0.276 1.2461 1.3256 0.4423 5.6169 0.2791 37.1796 25.3766 0.2397 0.4477 0.0506 0.1278 4.895 1.5244 1.852
"126" 31.25 0.1854 0.1775 0.2682 1.2234 1.3021 0.4283 5.5601 0.2694 37.2809 25.452 0.2316 0.4357 0.0505 0.1277 4.9007 1.5285 1.8565
"127" 31.5 0.1794 0.1719 0.2606 1.2012 1.2789 0.4147 5.5035 0.26 37.381 25.526 0.2238 0.424 0.0505 0.1276 4.9065 1.5325 1.8611
"128" 31.75 0.1736 0.1665 0.2532 1.1792 1.2561 0.4016 5.4473 0.251 37.48 25.5984 0.2162 0.4127 0.0504 0.1275 4.9123 1.5364 1.8657
"129" 32 0.1679 0.1613 0.246 1.1576 1.2336 0.3888 5.3913 0.2422 37.5777 25.6695 0.2089 0.4016 0.0503 0.1274 4.9181 1.5403 1.8703
"130" 32.25 0.1624 0.1562 0.2389 1.1364 1.2114 0.3765 5.3356 0.2338 37.6743 25.7391 0.2019 0.3908 0.0503 0.1273 4.9238 1.5441 1.875
"131" 32.5 0.1571 0.1513 0.2321 1.1155 1.1896 0.3645 5.2802 0.2256 37.7697 25.8073 0.195 0.3803 0.0502 0.1272 4.9296 1.5478 1.8796
"132" 32.75 0.152 0.1466 0.2255 1.0949 1.1682 0.3529 5.2252 0.2177 37.864 25.8741 0.1884 0.37 0.0502 0.1271 4.9354 1.5514 1.8843
"133" 33 0.147 0.142 0.219 1.0746 1.1471 0.3416 5.1704 0.2101 37.9571 25.9397 0.182 0.36 0.0501 0.127 4.9412 1.555 1.8891
"134" 33.25 0.1422 0.1375 0.2128 1.0547 1.1263 0.3307 5.116 0.2028 38.0491 26.0039 0.1758 0.3503 0.05 0.1269 4.9469 1.5585 1.8938
"135" 33.5 0.1375 0.1331 0.2067 1.0351 1.1058 0.3201 5.0619 0.1956 38.1399 26.0669 0.1699 0.3408 0.05 0.1268 4.9527 1.5619 1.8985
"136" 33.75 0.133 0.1289 0.2007 1.0159 1.0857 0.3099 5.0081 0.1888 38.2296 26.1286 0.1641 0.3316 0.0499 0.1267 4.9585 1.5653 1.9033
"137" 34 0.1287 0.1249 0.195 0.9969 1.0659 0.3 4.9547 0.1822 38.3182 26.1891 0.1585 0.3226 0.0499 0.1266 4.9642 1.5686 1.9081
"138" 34.25 0.1244 0.1209 0.1894 0.9783 1.0464 0.2904 4.9017 0.1758 38.4057 26.2484 0.1531 0.3139 0.0498 0.1266 4.9699 1.5718 1.9128
"139" 34.5 0.1204 0.1171 0.1839 0.96 1.0273 0.2811 4.849 0.1696 38.4921 26.3066 0.1479 0.3053 0.0498 0.1265 4.9756 1.575 1.9176
