"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1283 0.1441 0.1536 0.1669 0.1778 0.1881 0.2004 0.2103 0.235 0.2401 0.2497 0.2547 5.9524 9.9449 13.9359 3.9746 8.9617
"3" 0.5 0.1495 0.173 0.1814 0.1989 0.2106 0.2211 0.2363 0.2456 0.2905 0.2882 0.2968 0.2949 5.8989 9.8825 13.8638 3.946 8.9186
"4" 0.75 0.1743 0.2077 0.2143 0.237 0.2495 0.2598 0.2785 0.2868 0.3592 0.3459 0.3528 0.3414 5.8382 9.8113 13.7819 3.9136 8.8694
"5" 1 0.2032 0.2494 0.2531 0.2823 0.2956 0.3053 0.3282 0.3349 0.444 0.4151 0.4192 0.3951 5.7688 9.7293 13.6882 3.8767 8.813
"6" 1.25 0.2367 0.2993 0.2989 0.3363 0.3501 0.3587 0.3869 0.3909 0.5487 0.4981 0.4981 0.4572 5.6889 9.6341 13.5803 3.8343 8.7478
"7" 1.5 0.2758 0.3592 0.3529 0.4004 0.4145 0.4213 0.4559 0.4562 0.6779 0.5974 0.5917 0.5289 5.5965 9.5232 13.4555 3.7853 8.6721
"8" 1.75 0.3213 0.431 0.4167 0.4767 0.4907 0.4948 0.5372 0.5323 0.8375 0.7164 0.7027 0.6117 5.4892 9.3933 13.3104 3.7284 8.5838
"9" 2 0.3742 0.517 0.4918 0.5672 0.5807 0.581 0.6329 0.6209 1.0342 0.8588 0.8342 0.7073 5.3641 9.2407 13.1412 3.6623 8.4803
"10" 2.25 0.4356 0.62 0.5803 0.6747 0.6869 0.6819 0.7455 0.7239 1.2767 1.0291 0.99 0.8174 5.2179 9.0607 12.9434 3.585 8.3587
"11" 2.5 0.507 0.7433 0.6845 0.8021 0.8122 0.8 0.878 0.8435 1.5753 1.2326 1.1743 0.9441 5.0468 8.8481 12.7118 3.4947 8.2156
"12" 2.75 0.5897 0.8906 0.8072 0.9529 0.9598 0.9379 1.0338 0.9822 1.9427 1.4755 1.3921 1.0899 4.8463 8.5967 12.4402 3.3889 8.047
"13" 3 0.6855 1.0666 0.9514 1.1311 1.1333 1.0988 1.2169 1.1429 2.3942 1.7649 1.649 1.2572 4.6114 8.2991 12.1215 3.265 7.8482
"14" 3.25 0.7964 1.2762 1.1207 1.3413 1.3371 1.286 1.4319 1.3284 2.948 2.1092 1.9514 1.4489 4.3361 7.9469 11.748 3.1199 7.6136
"15" 3.5 0.9242 1.5252 1.3191 1.5884 1.5758 1.503 1.684 1.5419 3.6261 2.5177 2.3064 1.6677 4.0142 7.5305 11.3105 2.9501 7.3373
