"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1261 0.1423 0.1517 0.168 0.1754 0.1875 0.2095 0.2191 0.2278 0.2378 0.2489 0.2617 5.9518 9.9445 13.9344 3.9737 8.9602
"3" 0.5 0.1445 0.1687 0.1771 0.2017 0.2051 0.2196 0.2581 0.2666 0.273 0.2826 0.2949 0.3112 5.8975 9.8816 13.8602 3.944 8.915
"4" 0.75 0.1657 0.1999 0.2066 0.242 0.2398 0.2572 0.3179 0.3244 0.3272 0.3359 0.3493 0.3701 5.8356 9.8096 13.7754 3.9101 8.8629
"5" 1 0.1898 0.237 0.2411 0.2903 0.2803 0.3013 0.3917 0.3946 0.3921 0.3992 0.4138 0.44 5.7645 9.7265 13.6777 3.8711 8.8025
"6" 1.25 0.2175 0.2808 0.2813 0.3482 0.3275 0.3528 0.4824 0.4799 0.4698 0.4743 0.49 0.523 5.6824 9.63 13.5643 3.8258 8.732
"7" 1.5 0.2492 0.3327 0.3281 0.4176 0.3827 0.413 0.5941 0.5834 0.5627 0.5633 0.5802 0.6214 5.587 9.5174 13.4321 3.7732 8.6492
"8" 1.75 0.2854 0.3941 0.3826 0.5005 0.447 0.4835 0.7316 0.709 0.6739 0.6689 0.6868 0.7382 5.4757 9.3852 13.2772 3.7115 8.5515
"9" 2 0.3268 0.4667 0.4461 0.5997 0.522 0.5658 0.9007 0.8613 0.8068 0.794 0.8127 0.8765 5.3454 9.2296 13.0951 3.6392 8.4359
"10" 2.25 0.374 0.5526 0.52 0.7181 0.6093 0.6618 1.1086 1.0458 0.9655 0.9422 0.9612 1.0401 5.1925 9.0458 12.8804 3.554 8.2987
"11" 2.5 0.4279 0.6539 0.606 0.8594 0.7108 0.7738 1.3642 1.269 1.155 1.1173 1.1364 1.2335 5.0127 8.8285 12.6268 3.4536 8.1355
"12" 2.75 0.4894 0.7736 0.7059 1.0278 0.8288 0.9041 1.6781 1.5385 1.3809 1.3242 1.3427 1.4618 4.801 8.5711 12.3268 3.335 7.9411
