"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1311 0.1423 0.1506 0.1686 0.1758 0.1938 0.1908 0.2122 0.2319 0.2315 0.2535 0.2563 5.9527 9.9465 13.9385 3.9745 8.9648
"3" 0.5 0.1563 0.1687 0.1744 0.2031 0.206 0.2347 0.2141 0.25 0.2829 0.2679 0.3059 0.2987 5.8994 9.8863 13.8697 3.9457 8.9257
"4" 0.75 0.1863 0.2 0.202 0.2446 0.2413 0.2842 0.2403 0.2946 0.3452 0.3099 0.3691 0.3479 5.8389 9.8177 13.7921 3.913 8.8819
"5" 1 0.222 0.2371 0.2339 0.2945 0.2826 0.3441 0.2697 0.347 0.4211 0.3585 0.4453 0.4052 5.7695 9.7389 13.7038 3.8756 8.8323
"6" 1.25 0.2645 0.281 0.2708 0.3545 0.331 0.4165 0.3027 0.4087 0.5137 0.4147 0.5371 0.4718 5.6895 9.648 13.6027 3.8325 8.7758
"7" 1.5 0.3151 0.333 0.3135 0.4266 0.3875 0.5041 0.3396 0.4813 0.6264 0.4796 0.6476 0.5492 5.5967 9.5422 13.4861 3.7824 8.711
"8" 1.75 0.3753 0.3945 0.3629 0.5132 0.4536 0.6099 0.381 0.5666 0.7636 0.5545 0.7807 0.6392 5.4885 9.4187 13.3512 3.7241 8.6365
"9" 2 0.4468 0.4673 0.42 0.6171 0.5309 0.7378 0.4275 0.6667 0.9307 0.641 0.9409 0.7436 5.3619 9.2739 13.1943 3.6559 8.5503
"10" 2.25 0.5318 0.5534 0.486 0.7417 0.621 0.892 0.4795 0.7842 1.1339 0.7406 1.1334 0.8647 5.2135 9.1036 13.0115 3.5759 8.4503
"11" 2.5 0.6326 0.655 0.5621 0.8909 0.7261 1.078 0.5379 0.9219 1.3809 0.8554 1.3646 1.0049 5.039 8.9028 12.798 3.4819 8.334
"12" 2.75 0.7521 0.775 0.6499 1.0694 0.8484 1.3017 0.6032 1.083 1.6807 0.9874 1.6419 1.1672 4.8337 8.6659 12.5481 3.3713 8.1985
"13" 3 0.8936 0.9165 0.7511 1.2825 0.9907 1.5705 0.6763 1.2711 2.0442 1.1391 1.9739 1.3545 4.592 8.3862 12.2557 3.2412 8.0404
"14" 3.25 1.0608 1.083 0.8676 1.5363 1.1559 1.8926 0.7582 1.4902 2.4841 1.3129 2.3704 1.5703 4.3077 8.0559 11.9134 3.0881 7.856
"15" 3.5 1.2579 1.2781 1.0014 1.8376 1.3469 2.2771 0.8497 1.7444 3.0154 1.5117 2.8425 1.8181 3.9737 7.6665 11.5135 2.9083 7.6411
"16" 3.75 1.4894 1.506 1.1545 2.1938 1.5672 2.7339 0.952 2.0379 3.655 1.7382 3.402 2.1013 3.5828 7.2086 11.0475 2.6978 7.391
"17" 4 1.7598 1.7702 1.3285 2.6123 1.8199 3.2726 1.0661 2.3738 4.4215 1.9949 4.0604 2.4229 3.1278 6.6727 10.5072 2.4527 7.1013
"18" 4.25 2.0714 2.0737 1.5245 3.0997 2.1073 3.9001 1.1932 2.7533 5.3343 2.2836 4.8264 2.785 2.6034 6.051 9.8868 2.17 6.7683
"19" 4.5 2.4224 2.4155 1.7413 3.6598 2.4305 4.6151 1.3324 3.1719 6.4106 2.6046 5.6993 3.1869 2.01 5.3406 9.1864 1.8498 6.3909
"20" 4.75 2.8011 2.786 1.973 4.2899 2.787 5.3939 1.4803 3.6112 7.6598 2.9547 6.6528 3.623 1.3633 4.5532 8.4228 1.4996 5.9749
"21" 5 3.166 3.1484 2.1979 4.9746 3.1673 6.1495 1.6267 4.0168 9.0728 3.3251 7.5862 4.078 0.7208 3.7384 7.6565 1.1484 5.5434
"22" 5.25 3.4062 3.3984 2.3536 5.5711 3.4804 6.6494 1.7375 4.2571 10.5086 3.6814 8.2203 4.4269 0.252 3.0737 7.0786 0.887 5.1861
"23" 5.5 3.4463 3.4535 2.3865 5.8328 3.605 6.74 1.7732 4.2625 11.4426 3.882 8.3538 4.5313 0.1141 2.7919 6.8889 0.8041 5.0315
"24" 5.75 3.4174 3.4379 2.3735 5.9519 3.6499 6.6908 1.7766 4.1924 12.1113 4.0008 8.3115 4.5404 0.1001 2.6672 6.8494 0.7889 4.9623
"25" 6 3.3814 3.4147 2.3556 6.0558 3.6857 6.6272 1.7761 4.1157 12.7747 4.1119 8.2506 4.5386 0.0986 2.5553 6.8251 0.7801 4.9004
"26" 6.25 3.3446 3.3905 2.3369 6.1584 3.7202 6.5618 1.775 4.0391 13.4663 4.224 8.187 4.5351 0.098 2.4397 6.8015 0.7713 4.837
"27" 6.5 3.3074 3.3655 2.3178 6.2606 3.7539 6.4954 1.7735 3.9631 14.1897 4.3378 8.1218 4.5302 0.0974 2.3194 6.7776 0.762 4.7715
"28" 6.75 3.2698 3.3398 2.2982 6.3624 3.7868 6.428 1.7715 3.8877 14.9458 4.4532 8.0549 4.5242 0.0968 2.1941 6.7534 0.7522 4.7037
"29" 7 3.2318 3.3134 2.2783 6.4636 3.8187 6.3597 1.7691 3.8129 15.7355 4.5702 7.9865 4.5169 0.0962 2.0636 6.7288 0.7419 4.6336
"30" 7.25 3.1934 3.2864 2.2579 6.5641 3.8497 6.2903 1.7662 3.7386 16.5598 4.6886 7.9165 4.5083 0.0956 1.9278 6.704 0.7309 4.5611
"31" 7.5 3.1547 3.2587 2.2372 6.6636 3.8797 6.2201 1.7629 3.665 17.4195 4.8083 7.8449 4.4983 0.0949 1.7866 6.6788 0.7193 4.4863
"32" 7.75 3.1155 3.2302 2.216 6.7621 3.9086 6.1488 1.759 3.5919 18.3154 4.9293 7.7717 4.487 0.0943 1.6398 6.6534 0.7072 4.409
"33" 8 3.076 3.2011 2.1944 6.8595 3.9363 6.0767 1.7547 3.5195 19.2484 5.0515 7.6968 4.4744 0.0936 1.4873 6.6277 0.6944 4.3292
"34" 8.25 3.0361 3.1713 2.1723 6.9554 3.9628 6.0036 1.7499 3.4476 20.2192 5.1747 7.6204 4.4603 0.0929 1.3291 6.6017 0.6809 4.2469
"35" 8.5 2.9958 3.1408 2.1499 7.0499 3.9881 5.9296 1.7445 3.3764 21.2285 5.2988 7.5424 4.4449 0.0922 1.1648 6.5755 0.6668 4.1621
"36" 8.75 2.9552 3.1097 2.1271 7.1427 4.012 5.8547 1.7387 3.3058 22.2769 5.4238 7.4629 4.428 0.0915 0.9946 6.5491 0.6519 4.0746
"37" 9 2.9142 3.0778 2.1038 7.2337 4.0346 5.7789 1.7323 3.2358 23.3651 5.5494 7.3818 4.4097 0.0908 0.8182 6.5224 0.6364 3.9845
"38" 9.25 2.8729 3.0453 2.0802 7.3227 4.0557 5.7023 1.7254 3.1664 24.4936 5.6755 7.2992 4.3899 0.0901 0.6357 6.4956 0.6201 3.8918
"39" 9.5 2.8314 3.0122 2.0562 7.4096 4.0754 5.6249 1.7179 3.0977 25.6628 5.802 7.2151 4.3687 0.0894 0.4468 6.4686 0.6032 3.7964
"40" 9.75 2.7895 2.9784 2.0318 7.4942 4.0935 5.5468 1.71 3.0296 26.8732 5.9288 7.1296 4.346 0.0886 0.2516 6.4414 0.5854 3.6984
"41" 10 2.7504 2.9474 2.0093 7.5879 4.1157 5.4741 1.7034 2.965 27.6101 6.0407 7.051 4.3272 0.0957 0.1381 6.4268 0.58 3.6372
"42" 10.25 2.7247 2.9289 1.9953 7.7049 4.1561 5.4288 1.705 2.9138 27.7653 6.0684 7.0081 4.3299 0.1079 0.1136 6.4256 0.5831 3.6198
"43" 10.5 2.7103 2.9058 1.979 7.7909 4.1865 5.4065 1.7135 2.8737 27.7804 6.0679 6.9933 4.33 0.1157 0.109 6.4268 0.586 3.6154
"44" 10.75 2.703 2.8803 1.9611 7.8687 4.2126 5.3988 1.7264 2.8406 27.7663 6.0615 6.9785 4.3258 0.1215 0.1079 6.4264 0.5884 3.6127
"45" 11 2.7008 2.854 1.9427 7.9439 4.2371 5.4017 1.7425 2.8126 27.7413 6.0528 6.961 4.32 0.1257 0.1071 6.4237 0.5899 3.6097
