"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1278 0.1456 0.1564 0.1657 0.1783 0.1813 0.1958 0.2195 0.2297 0.2336 0.2429 0.2628 5.9561 9.9486 13.9398 3.9755 8.9634
"3" 0.5 0.1486 0.1767 0.1883 0.1961 0.212 0.2054 0.2255 0.2676 0.2777 0.2728 0.281 0.3138 5.9074 9.8913 13.8729 3.9482 8.9223
"4" 0.75 0.1726 0.2144 0.2265 0.232 0.2519 0.2327 0.2598 0.3262 0.3357 0.3185 0.325 0.3746 5.853 9.8267 13.7977 3.9175 8.876
"5" 1 0.2006 0.2601 0.2725 0.2744 0.2994 0.2636 0.2991 0.3975 0.4057 0.3718 0.3758 0.4472 5.7918 9.7534 13.7127 3.8827 8.8233
"6" 1.25 0.233 0.3155 0.3278 0.3245 0.3557 0.2986 0.3445 0.4844 0.4902 0.434 0.4346 0.5338 5.7223 9.6696 13.6159 3.8429 8.7628
"7" 1.5 0.2706 0.3826 0.3943 0.3837 0.4225 0.3381 0.3967 0.5901 0.5923 0.5065 0.5024 0.6369 5.643 9.5732 13.5051 3.7972 8.6932
"8" 1.75 0.3142 0.4639 0.4742 0.4536 0.5017 0.3829 0.4567 0.7186 0.7154 0.5909 0.5807 0.7597 5.5522 9.462 13.3775 3.7444 8.6125
"9" 2 0.3648 0.5624 0.5701 0.536 0.5957 0.4334 0.5258 0.8748 0.864 0.6893 0.671 0.9059 5.4477 9.333 13.2301 3.6833 8.5188
"10" 2.25 0.4234 0.6816 0.6852 0.6331 0.7069 0.4906 0.6052 1.0646 1.043 0.8038 0.7752 1.0797 5.3271 9.183 13.0593 3.6122 8.4094
"11" 2.5 0.4912 0.8257 0.8234 0.7475 0.8386 0.5551 0.6965 1.2949 1.2587 0.9369 0.8953 1.2862 5.1876 9.008 12.8607 3.5293 8.2816
"12" 2.75 0.5697 0.9999 0.9891 0.882 0.9943 0.6278 0.8015 1.574 1.5183 1.0916 1.0335 1.5312 5.0257 8.8037 12.6297 3.4326 8.1319
"13" 3 0.6604 1.2103 1.1875 1.04 1.1782 0.7098 0.922 1.912 1.8304 1.271 1.1925 1.8216 4.8379 8.5646 12.3604 3.3195 7.9565
"14" 3.25 0.7649 1.464 1.425 1.2253 1.3949 0.802 1.0604 2.3203 2.2051 1.4789 1.375 2.1649 4.6198 8.285 12.0464 3.1872 7.7508
"15" 3.5 0.8854 1.7695 1.7087 1.4419 1.6499 0.9054 1.2191 2.8126 2.6543 1.7193 1.5843 2.5698 4.3665 7.9579 11.6803 3.0327 7.5096
"16" 3.75 1.0237 2.1365 2.0471 1.6944 1.9489 1.0213 1.401 3.4043 3.1913 1.9964 1.8235 3.0457 4.0727 7.5756 11.2541 2.8522 7.2272
"17" 4 1.1821 2.5762 2.4496 1.9875 2.2983 1.1504 1.6091 4.1123 3.8314 2.3147 2.0959 3.6026 3.7327 7.1299 10.7589 2.6421 6.8972
"18" 4.25 1.3624 3.1003 2.9264 2.3255 2.7043 1.2935 1.8468 4.9544 4.5909 2.6784 2.4047 4.2499 3.3409 6.612 10.1857 2.3983 6.513
"19" 4.5 1.5664 3.72 3.4884 2.7118 3.1722 1.4508 2.1177 5.9467 5.486 3.0906 2.7519 4.9954 2.8922 6.0141 9.5266 2.1175 6.0685
"20" 4.75 1.7944 4.4445 4.1436 3.1473 3.7048 1.6213 2.4254 7.0984 6.5302 3.5521 3.1371 5.8412 2.3842 5.3309 8.777 1.7978 5.5595
"21" 5 2.0441 5.2737 4.8924 3.6266 4.2985 1.8014 2.7722 8.4001 7.7274 4.0584 3.5545 6.7779 1.8212 4.5648 7.9415 1.4414 4.9875
"22" 5.25 2.3032 6.1825 5.7153 4.1324 4.9356 1.9814 3.1491 9.7938 9.0579 4.5933 3.9851 7.7706 1.2241 3.7389 7.0495 1.0612 4.3699
"23" 5.5 2.5397 7.077 6.535 4.6233 5.57 2.1375 3.5288 11.1009 10.4479 5.1176 4.3767 8.7365 0.6526 2.9231 6.1861 0.6946 3.7598
"24" 5.75 2.6821 7.7085 7.1352 5.0308 6.112 2.2196 3.8279 11.9197 11.7454 5.565 4.6112 9.5248 0.241 2.2769 5.546 0.4255 3.2806
