"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1365 0.1491 0.1541 0.1658 0.1756 0.1888 0.193 0.2136 0.2363 0.2311 0.2503 0.261 5.9535 9.9454 13.9381 3.9742 8.963
"3" 0.5 0.1693 0.1852 0.1825 0.1963 0.2055 0.2227 0.2191 0.2535 0.2939 0.267 0.2983 0.3096 5.9013 9.8836 13.8688 3.945 8.9214
"4" 0.75 0.2099 0.2301 0.2163 0.2324 0.2405 0.2628 0.2488 0.3007 0.3655 0.3085 0.3554 0.3672 5.8423 9.8128 13.7905 3.9119 8.8742
"5" 1 0.2603 0.2858 0.2562 0.2751 0.2814 0.31 0.2824 0.3567 0.4545 0.3563 0.4234 0.4354 5.7751 9.7311 13.7013 3.8738 8.82
"6" 1.25 0.3227 0.3549 0.3035 0.3256 0.3291 0.3655 0.3206 0.423 0.5649 0.4115 0.5043 0.5162 5.6978 9.6362 13.5989 3.8297 8.7576
"7" 1.5 0.3999 0.4406 0.3594 0.3852 0.3849 0.431 0.3638 0.5016 0.7021 0.4751 0.6005 0.6117 5.6087 9.5252 13.4808 3.7785 8.6849
"8" 1.75 0.4955 0.547 0.4256 0.4556 0.4501 0.5081 0.4129 0.5945 0.8723 0.5485 0.7149 0.7248 5.5054 9.3946 13.3438 3.7186 8.6001
"9" 2 0.6137 0.6787 0.5038 0.5386 0.5261 0.5988 0.4686 0.7044 1.0835 0.633 0.8509 0.8583 5.3851 9.2404 13.1843 3.6484 8.5006
"10" 2.25 0.7597 0.8419 0.5963 0.6365 0.6147 0.7055 0.5317 0.8343 1.3452 0.7302 1.0124 1.016 5.2446 9.0579 12.998 3.5657 8.3833
"11" 2.5 0.94 1.0439 0.7054 0.7517 0.7179 0.8308 0.6032 0.9875 1.6693 0.842 1.2039 1.2019 5.0804 8.841 12.7798 3.4683 8.2448
"12" 2.75 1.1623 1.2936 0.8343 0.8872 0.8379 0.9778 0.6842 1.1682 2.0702 0.9704 1.4308 1.4208 4.8879 8.5831 12.5239 3.3533 8.0808
"13" 3 1.436 1.6019 0.9861 1.0461 0.9772 1.15 0.7758 1.3807 2.5654 1.1176 1.6992 1.678 4.6624 8.2759 12.2234 3.2173 7.8865
