"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1278 0.1391 0.162 0.1694 0.1743 0.1891 0.2073 0.2159 0.2263 0.2277 0.2505 0.2559 5.9528 9.9449 13.9364 3.9741 8.9616
"3" 0.5 0.1484 0.1611 0.2017 0.205 0.2024 0.2234 0.2528 0.259 0.2696 0.2592 0.2989 0.2976 5.8996 9.8825 13.8647 3.9448 8.9181
"4" 0.75 0.1724 0.1867 0.2513 0.248 0.2351 0.2639 0.3082 0.3106 0.321 0.295 0.3565 0.346 5.8393 9.8112 13.7832 3.9115 8.8685
"5" 1 0.2002 0.2163 0.3129 0.3 0.273 0.3117 0.3757 0.3724 0.3822 0.3357 0.4252 0.4022 5.7701 9.729 13.6897 3.8733 8.8112
"6" 1.25 0.2325 0.2505 0.3897 0.3628 0.3169 0.3681 0.458 0.4465 0.455 0.3819 0.5069 0.4675 5.6904 9.6336 13.5818 3.8291 8.7448
"7" 1.5 0.2699 0.2901 0.4851 0.4386 0.3679 0.4347 0.5583 0.5351 0.5416 0.4345 0.6043 0.5432 5.598 9.5223 13.4565 3.7777 8.6673
"8" 1.75 0.3133 0.336 0.6038 0.53 0.4269 0.5131 0.6804 0.641 0.6446 0.4941 0.7202 0.631 5.4903 9.3918 13.3102 3.7178 8.5763
"9" 2 0.3635 0.3889 0.7513 0.6403 0.4953 0.6056 0.829 0.7677 0.7668 0.5618 0.858 0.7327 5.3643 9.2382 13.1387 3.6475 8.4692
"10" 2.25 0.4217 0.4501 0.9345 0.7731 0.5744 0.7144 1.01 0.9189 0.912 0.6386 1.0218 0.8504 5.2166 9.0571 12.9372 3.565 8.3426
"11" 2.5 0.4889 0.5208 1.162 0.9328 0.6658 0.8424 1.2301 1.0993 1.0841 0.7255 1.2163 0.9865 5.0429 8.8429 12.6999 3.4678 8.1927
"12" 2.75 0.5666 0.6023 1.444 1.1246 0.7713 0.9927 1.4978 1.3141 1.2881 0.8239 1.4468 1.1436 4.8384 8.5894 12.4198 3.3533 8.0148
"13" 3 0.6562 0.6962 1.7934 1.3547 0.8929 1.1689 1.8231 1.5694 1.5295 0.9351 1.7197 1.3246 4.5976 8.289 12.0889 3.2182 7.8035
"14" 3.25 0.7593 0.8042 2.2255 1.6297 1.0327 1.375 2.2179 1.872 1.8146 1.0603 2.042 1.5326 4.3139 7.9331 11.6982 3.0589 7.5526
"15" 3.5 0.8777 0.928 2.7587 1.9575 1.193 1.615 2.6967 2.2293 2.1505 1.2011 2.4214 1.7708 3.9803 7.512 11.2371 2.8713 7.2547
"16" 3.75 1.0132 1.0693 3.4149 2.3464 1.376 1.8934 3.2765 2.6491 2.545 1.3588 2.8659 2.0421 3.5888 7.0148 10.694 2.6509 6.9015
"17" 4 1.1674 1.2295 4.2169 2.8045 1.5838 2.2137 3.977 3.138 3.006 1.5342 3.3831 2.3493 3.1316 6.4301 10.0571 2.3934 6.4843
"18" 4.25 1.3408 1.4092 5.1874 3.3389 1.8176 2.5778 4.821 3.7 3.5409 1.7279 3.978 2.6933 2.6024 5.7474 9.3156 2.0947 5.9941
"19" 4.5 1.5311 1.607 6.3418 3.9525 2.0769 2.9824 5.8319 4.3304 4.1545 1.9385 4.6478 3.0723 1.9996 4.9609 8.4643 1.7539 5.4248
"20" 4.75 1.7304 1.8157 7.666 4.6385 2.3577 3.4109 7.0041 5.0023 4.8444 2.1623 5.369 3.4782 1.3386 4.0841 7.5208 1.3789 4.7841
"21" 5 1.9139 2.0118 9.0442 5.3705 2.6488 3.8094 8.2684 5.6267 5.5935 2.3899 6.0571 3.8916 0.6803 3.1814 6.562 1.0024 4.1151
"22" 5.25 2.0173 2.13 10.0608 5.9913 2.8769 4.0379 9.3174 5.9799 6.3139 2.5962 6.4784 4.1948 0.2156 2.4829 5.8494 0.7314 3.5843
"23" 5.5 2.0106 2.1323 10.3709 6.2225 2.9437 4.0329 9.7815 5.972 6.7164 2.6913 6.5083 4.2558 0.1008 2.2387 5.6322 0.6589 3.384
"24" 5.75 1.9749 2.1026 10.4637 6.3236 2.9575 3.967 10.0384 5.8724 6.9885 2.74 6.4318 4.2429 0.092 2.1426 5.5716 0.6471 3.2943
"25" 6 1.9375 2.0705 10.5378 6.414 2.9665 3.8972 10.281 5.767 7.2564 2.7849 6.3474 4.2237 0.091 2.0567 5.5226 0.6397 3.2126
"26" 6.25 1.9002 2.0384 10.6083 6.5031 2.9745 3.8276 10.5249 5.6619 7.5313 2.8295 6.2623 4.2033 0.0905 1.97 5.474 0.6324 3.1305
"27" 6.5 1.8634 2.0064 10.676 6.5912 2.9818 3.7585 10.7708 5.5576 7.8139 2.8741 6.1769 4.1818 0.0899 1.8821 5.4252 0.6249 3.0477
"28" 6.75 1.8268 1.9744 10.7408 6.6784 2.9882 3.6898 11.0187 5.4541 8.1042 2.9185 6.0913 4.1595 0.0894 1.7929 5.3763 0.6172 2.9643
"29" 7 1.7907 1.9426 10.8026 6.7646 2.9939 3.6216 11.2684 5.3513 8.4023 2.9627 6.0055 4.1362 0.0889 1.7023 5.3273 0.6094 2.8802
"30" 7.25 1.7549 1.9108 10.8614 6.8497 2.9987 3.554 11.5198 5.2493 8.7083 3.0067 5.9195 4.112 0.0884 1.6105 5.2781 0.6013 2.7955
"31" 7.5 1.7194 1.8792 10.9171 6.9335 3.0027 3.4868 11.7727 5.1482 9.0222 3.0505 5.8335 4.0869 0.0878 1.5175 5.2289 0.5931 2.7102
"32" 7.75 1.6843 1.8476 10.9697 7.0162 3.0059 3.4202 12.0269 5.048 9.3441 3.0941 5.7473 4.0609 0.0873 1.4232 5.1797 0.5847 2.6244
"33" 8 1.6496 1.8162 11.0192 7.0975 3.0083 3.3541 12.2824 4.9486 9.674 3.1374 5.6611 4.034 0.0868 1.3276 5.1304 0.5761 2.538
"34" 8.25 1.6153 1.785 11.0654 7.1774 3.0098 3.2887 12.5389 4.8502 10.0119 3.1804 5.5749 4.0063 0.0863 1.2309 5.0811 0.5674 2.4511
"35" 8.5 1.5814 1.7539 11.1084 7.2559 3.0106 3.2238 12.7964 4.7527 10.3579 3.223 5.4888 3.9778 0.0858 1.1329 5.0318 0.5584 2.3638
"36" 8.75 1.5479 1.723 11.1481 7.3328 3.0105 3.1595 13.0546 4.6562 10.7121 3.2652 5.4027 3.9485 0.0853 1.0338 4.9827 0.5493 2.2761
