"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1332 0.1476 0.1576 0.1668 0.1757 0.1914 0.2046 0.2087 0.2348 0.228 0.2487 0.2614 5.953 9.9434 13.9364 3.9738 8.9608
"3" 0.5 0.1612 0.1816 0.191 0.1987 0.2058 0.2289 0.2462 0.242 0.2902 0.26 0.2944 0.3106 5.9002 9.879 13.8648 3.9442 8.9163
"4" 0.75 0.1951 0.2234 0.2315 0.2366 0.241 0.2737 0.2962 0.2806 0.3586 0.2964 0.3485 0.369 5.8403 9.805 13.7835 3.9104 8.8653
"5" 1 0.2361 0.2747 0.2805 0.2818 0.2821 0.3273 0.3564 0.3252 0.443 0.3378 0.4125 0.4382 5.7718 9.7191 13.6904 3.8715 8.8063
"6" 1.25 0.2857 0.3377 0.3399 0.3354 0.3302 0.3912 0.4288 0.3769 0.5472 0.3849 0.4881 0.5203 5.693 9.6188 13.5831 3.8264 8.7376
"7" 1.5 0.3456 0.4152 0.4118 0.3992 0.3865 0.4676 0.5159 0.4367 0.6758 0.4386 0.5775 0.6176 5.6019 9.5012 13.4586 3.774 8.6572
"8" 1.75 0.4179 0.5102 0.4988 0.4749 0.4522 0.5587 0.6205 0.5058 0.8343 0.4996 0.6831 0.7328 5.496 9.3624 13.3136 3.7127 8.5626
"9" 2 0.5052 0.6269 0.6039 0.5648 0.5289 0.6674 0.7462 0.5857 1.0297 0.5689 0.8077 0.8692 5.3724 9.1982 13.1441 3.6407 8.4508
"10" 2.25 0.6104 0.77 0.7311 0.6714 0.6183 0.797 0.8972 0.6779 1.2702 0.6476 0.9547 1.0304 5.2279 9.0034 12.9453 3.5561 8.3185
"11" 2.5 0.7372 0.9453 0.8846 0.7976 0.7225 0.9512 1.0784 0.7843 1.5663 0.7369 1.1279 1.2208 5.0584 8.7718 12.7116 3.4563 8.1614
"12" 2.75 0.8898 1.1599 1.0699 0.9468 0.8438 1.1347 1.2959 0.9067 1.9301 0.8381 1.3318 1.4453 4.8596 8.4962 12.4367 3.3385 7.9747
"13" 3 1.0732 1.4222 1.2932 1.1228 0.9846 1.3523 1.5567 1.0475 2.3766 0.9525 1.5713 1.7093 4.6262 8.1679 12.113 3.1993 7.7527
"14" 3.25 1.293 1.7423 1.5619 1.33 1.1479 1.61 1.8692 1.2089 2.9234 1.0817 1.8522 2.0191 4.3521 7.7772 11.7318 3.0352 7.4888
"15" 3.5 1.5557 2.132 1.8846 1.573 1.3365 1.9142 2.243 1.3934 3.5914 1.227 2.1806 2.3812 4.0309 7.3126 11.2835 2.8417 7.1752
"16" 3.75 1.8686 2.6045 2.2709 1.8565 1.5534 2.2715 2.6894 1.6031 4.4044 1.3898 2.5629 2.8023 3.6554 6.7616 10.7574 2.6142 6.8035
"17" 4 2.239 3.1739 2.7313 2.185 1.8013 2.6884 3.2216 1.8399 5.3887 1.5711 3.0051 3.2883 3.2184 6.1108 10.1427 2.3482 6.3646
