"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1325 0.1457 0.158 0.1607 0.1713 0.1832 0.205 0.2182 0.2319 0.2456 0.2445 0.2687 5.9524 9.9453 13.9349 3.974 8.9599
"3" 0.5 0.1596 0.1769 0.1921 0.1845 0.1957 0.2098 0.2472 0.2645 0.2831 0.3015 0.2846 0.3281 5.8986 9.8833 13.8612 3.9445 8.914
"4" 0.75 0.1922 0.2148 0.2335 0.2118 0.2235 0.2402 0.2981 0.3206 0.3455 0.3702 0.3313 0.4005 5.8373 9.8124 13.7768 3.9109 8.8611
"5" 1 0.2314 0.2607 0.2838 0.2431 0.2551 0.275 0.3594 0.3885 0.4215 0.4543 0.3855 0.4888 5.7669 9.7307 13.6795 3.8723 8.7996
"6" 1.25 0.2786 0.3164 0.3449 0.2789 0.2913 0.3148 0.4333 0.4706 0.5142 0.5575 0.4486 0.5965 5.6854 9.6359 13.5665 3.8274 8.7276
"7" 1.5 0.3354 0.384 0.4191 0.3199 0.3325 0.3603 0.5223 0.57 0.6272 0.6839 0.5218 0.7276 5.5905 9.5252 13.4345 3.7752 8.6428
"8" 1.75 0.4035 0.4658 0.509 0.3669 0.3794 0.4122 0.6295 0.69 0.7648 0.8388 0.6069 0.8871 5.4795 9.3953 13.2795 3.7139 8.5425
"9" 2 0.4854 0.565 0.6182 0.4206 0.4328 0.4715 0.7585 0.8351 0.9322 1.0282 0.7057 1.0812 5.3492 9.2424 13.0968 3.6419 8.4234
"10" 2.25 0.5836 0.685 0.7505 0.482 0.4935 0.5392 0.9139 1.01 1.1359 1.2599 0.8202 1.317 5.1956 9.0617 12.8808 3.557 8.2816
"11" 2.5 0.7014 0.8302 0.9107 0.5521 0.5625 0.6164 1.1007 1.2209 1.3835 1.5428 0.9528 1.6031 5.0143 8.848 12.625 3.4567 8.1126
"12" 2.75 0.8424 1.0055 1.1047 0.6319 0.6409 0.7042 1.3253 1.4745 1.6839 1.8879 1.1062 1.9496 4.8 8.5946 12.3216 3.3381 7.9109
"13" 3 1.0109 1.2172 1.3391 0.7228 0.7296 0.8038 1.5951 1.7789 2.0482 2.3081 1.2833 2.3685 4.5465 8.2942 11.9614 3.1976 7.67
"14" 3.25 1.212 1.472 1.622 0.8258 0.8299 0.9167 1.9188 2.1433 2.4887 2.8185 1.4874 2.8733 4.2467 7.938 11.534 3.0314 7.3824
"15" 3.5 1.4511 1.7776 1.9627 0.9422 0.9428 1.044 2.3066 2.5775 3.0203 3.4364 1.7216 3.4794 3.8928 7.5162 11.0277 2.8352 7.0397
"16" 3.75 1.7344 2.1424 2.3712 1.0732 1.0695 1.1869 2.7704 3.0919 3.6592 4.1812 1.9889 4.2031 3.4761 7.0182 10.4296 2.6041 6.6325
"17" 4 2.0678 2.5745 2.8574 1.2194 1.2107 1.3458 3.3236 3.6953 4.423 5.0731 2.2917 5.0607 2.9886 6.433 9.7267 2.3337 6.1509
"18" 4.25 2.4539 3.0798 3.4293 1.3808 1.3664 1.5197 3.9809 4.3917 5.3286 6.1308 2.6297 6.0648 2.4236 5.7514 8.9085 2.0205 5.5863
"19" 4.5 2.888 3.6564 4.0872 1.5557 1.5354 1.7045 4.7554 5.1707 6.3883 7.3652 2.9968 7.2186 1.7815 4.9706 7.9731 1.6648 4.9349
"20" 4.75 3.3454 4.2772 4.8055 1.7392 1.7134 1.8871 5.6276 5.9808 7.5997 8.7673 3.3698 8.502 1.0833 4.112 6.9492 1.2792 4.2135
"21" 5 3.7329 4.8268 5.4621 1.9164 1.8842 2.0271 6.4889 6.6432 8.9257 10.2863 3.6713 9.7924 0.4136 3.2717 5.9579 0.9156 3.5013
"22" 5.25 3.8324 5.0036 5.7054 1.9841 1.9479 2.0386 6.9263 6.7806 9.8305 11.3429 3.7252 10.3446 0.0918 2.852 5.4663 0.7599 3.1359
"23" 5.5 3.7582 4.9364 5.6583 1.9639 1.9275 1.9787 6.9898 6.6233 10.1773 11.7329 3.6331 10.3279 0.069 2.8012 5.4145 0.7658 3.0822
"24" 5.75 3.6739 4.8531 5.5903 1.937 1.9007 1.9158 7.0218 6.4508 10.478 12.0682 3.5336 10.2681 0.0677 2.7782 5.3954 0.7832 3.0526
"25" 6 3.5898 4.7687 5.52 1.9096 1.8734 1.8544 7.0491 6.2801 10.7785 12.4025 3.4355 10.2022 0.0669 2.7566 5.3776 0.8011 3.0248
"26" 6.25 3.5063 4.6837 5.448 1.8817 1.8457 1.7943 7.0723 6.1117 11.0795 12.7366 3.3389 10.1314 0.0661 2.7359 5.3606 0.8193 2.9983
"27" 6.5 3.4233 4.5982 5.3744 1.8534 1.8175 1.7357 7.0915 5.9456 11.3808 13.0702 3.2439 10.0557 0.0653 2.716 5.3443 0.8376 2.973
"28" 6.75 3.341 4.5123 5.2993 1.8248 1.7891 1.6785 7.1067 5.782 11.6819 13.403 3.1506 9.9754 0.0646 2.6968 5.3287 0.8562 2.949
"29" 7 3.2595 4.4262 5.2229 1.7958 1.7603 1.6227 7.118 5.621 11.9828 13.7346 3.059 9.8908 0.0639 2.6785 5.3138 0.8749 2.9263
"30" 7.25 3.1788 4.34 5.1453 1.7665 1.7313 1.5683 7.1254 5.4626 12.2831 14.0649 2.9691 9.802 0.0631 2.661 5.2996 0.8938 2.9048
"31" 7.5 3.099 4.2537 5.0666 1.7371 1.7022 1.5154 7.129 5.3069 12.5825 14.3934 2.8809 9.7094 0.0624 2.6443 5.2861 0.9128 2.8844
"32" 7.75 3.0202 4.1675 4.9871 1.7074 1.6728 1.4638 7.1288 5.154 12.8809 14.7199 2.7945 9.6131 0.0618 2.6283 5.2732 0.9319 2.8653
"33" 8 2.9424 4.0815 4.9068 1.6776 1.6433 1.4137 7.1251 5.004 13.1779 15.0441 2.7099 9.5134 0.0611 2.6131 5.2611 0.9511 2.8473
"34" 8.25 2.8656 3.9959 4.8258 1.6477 1.6138 1.3649 7.1178 4.8568 13.4734 15.3659 2.6272 9.4106 0.0605 2.5987 5.2496 0.9703 2.8305
"35" 8.5 2.79 3.9106 4.7443 1.6178 1.5842 1.3174 7.1071 4.7126 13.7671 15.6849 2.5462 9.3047 0.0599 2.5849 5.2387 0.9896 2.8147
"36" 8.75 2.7154 3.8258 4.6624 1.5878 1.5546 1.2714 7.093 4.5713 14.059 16.001 2.4671 9.1962 0.0593 2.5719 5.2285 1.0088 2.8001
"37" 9 2.6421 3.7415 4.5802 1.5579 1.5251 1.2266 7.0757 4.4331 14.3487 16.3139 2.3898 9.0852 0.0587 2.5595 5.2188 1.0281 2.7865
"38" 9.25 2.57 3.6579 4.4978 1.528 1.4956 1.1832 7.0553 4.2979 14.6361 16.6235 2.3143 8.9719 0.0581 2.5478 5.2098 1.0473 2.7739
"39" 9.5 2.4992 3.575 4.4154 1.4982 1.4662 1.141 7.0319 4.1656 14.9211 16.9296 2.2407 8.8566 0.0576 2.5367 5.2014 1.0665 2.7623
"40" 9.75 2.4296 3.4929 4.333 1.4685 1.4369 1.1001 7.0055 4.0365 15.2034 17.2321 2.1688 8.7394 0.0571 2.5263 5.1936 1.0855 2.7517
"41" 10 2.3614 3.4117 4.2507 1.4389 1.4078 1.0605 6.9764 3.9103 15.4831 17.5307 2.0988 8.6206 0.0566 2.5165 5.1863 1.1045 2.7421
"42" 10.25 2.2944 3.3313 4.1686 1.4095 1.3789 1.022 6.9447 3.7872 15.7599 17.8254 2.0306 8.5003 0.0561 2.5072 5.1795 1.1234 2.7333
"43" 10.5 2.2288 3.252 4.0869 1.3803 1.3501 0.9848 6.9103 3.6671 16.0337 18.1161 1.9641 8.3789 0.0556 2.4985 5.1733 1.1422 2.7254
"44" 10.75 2.1645 3.1736 4.0055 1.3513 1.3216 0.9488 6.8736 3.55 16.3045 18.4027 1.8995 8.2564 0.0551 2.4904 5.1675 1.1608 2.7184
"45" 11 2.1016 3.0963 3.9247 1.3226 1.2934 0.9139 6.8345 3.4359 16.5721 18.685 1.8365 8.133 0.0547 2.4828 5.1623 1.1793 2.7121
"46" 11.25 2.04 3.0201 3.8443 1.2941 1.2654 0.8801 6.7932 3.3248 16.8364 18.963 1.7753 8.0089 0.0543 2.4757 5.1575 1.1976 2.7067
"47" 11.5 1.9798 2.945 3.7646 1.266 1.2377 0.8475 6.7499 3.2166 17.0975 19.2366 1.7159 7.8843 0.0538 2.469 5.1532 1.2158 2.702
"48" 11.75 1.921 2.8711 3.6855 1.2381 1.2103 0.8159 6.7045 3.1112 17.3551 19.5057 1.658 7.7593 0.0534 2.4628 5.1494 1.2338 2.698
"49" 12 1.8635 2.7983 3.6071 1.2105 1.1832 0.7854 6.6573 3.0088 17.6093 19.7704 1.6019 7.634 0.053 2.4571 5.1459 1.2515 2.6947
"50" 12.25 1.8073 2.7268 3.5296 1.1833 1.1565 0.7559 6.6084 2.9092 17.8601 20.0305 1.5474 7.5087 0.0527 2.4518 5.1429 1.2691 2.692
"51" 12.5 1.7526 2.6565 3.4528 1.1564 1.1301 0.7274 6.5577 2.8124 18.1073 20.2861 1.4944 7.3834 0.0523 2.4469 5.1403 1.2865 2.69
"52" 12.75 1.6991 2.5875 3.3769 1.1299 1.1041 0.6998 6.5056 2.7183 18.3509 20.5371 1.4431 7.2584 0.052 2.4424 5.138 1.3036 2.6886
"53" 13 1.647 2.5198 3.302 1.1038 1.0784 0.6732 6.452 2.6269 18.591 20.7835 1.3932 7.1336 0.0516 2.4382 5.1361 1.3206 2.6877
"54" 13.25 1.5961 2.4533 3.228 1.078 1.0531 0.6476 6.397 2.5382 18.8275 21.0254 1.3449 7.0092 0.0513 2.4344 5.1345 1.3373 2.6874
"55" 13.5 1.5466 2.3881 3.1549 1.0526 1.0282 0.6228 6.3408 2.452 19.0604 21.2626 1.2981 6.8853 0.051 2.4309 5.1333 1.3538 2.6876
"56" 13.75 1.4984 2.3242 3.0829 1.0276 1.0037 0.5989 6.2834 2.3685 19.2897 21.4953 1.2527 6.7621 0.0507 2.4277 5.1324 1.37 2.6883
"57" 14 1.4514 2.2616 3.0119 1.0031 0.9796 0.5758 6.225 2.2874 19.5153 21.7233 1.2087 6.6396 0.0504 2.4248 5.1318 1.386 2.6894
"58" 14.25 1.4057 2.2003 2.942 0.9789 0.9559 0.5536 6.1656 2.2088 19.7374 21.9469 1.1661 6.5179 0.0501 2.4222 5.1315 1.4017 2.691
"59" 14.5 1.3612 2.1402 2.8732 0.9551 0.9326 0.5322 6.1053 2.1326 19.9558 22.1659 1.1249 6.397 0.0498 2.4199 5.1314 1.4172 2.693
"60" 14.75 1.318 2.0815 2.8054 0.9318 0.9098 0.5115 6.0442 2.0588 20.1707 22.3804 1.085 6.2772 0.0495 2.4178 5.1316 1.4325 2.6954
"61" 15 1.2759 2.0241 2.7388 0.9089 0.8873 0.4916 5.9824 1.9872 20.382 22.5905 1.0464 6.1583 0.0493 2.4159 5.1321 1.4475 2.6981
"62" 15.25 1.235 1.9679 2.6733 0.8864 0.8653 0.4724 5.9199 1.9179 20.5898 22.7961 1.009 6.0406 0.049 2.4143 5.1328 1.4622 2.7012
