"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.127 0.1392 0.1566 0.1663 0.1753 0.1904 0.2056 0.2261 0.2326 0.2281 0.2517 0.2643 5.9516 9.9437 13.9355 3.973 8.9611
"3" 0.5 0.1466 0.1615 0.1887 0.1976 0.2049 0.2265 0.2486 0.2838 0.2848 0.2601 0.3015 0.3174 5.8968 9.8796 13.8625 3.9422 8.9169
"4" 0.75 0.1693 0.1874 0.2273 0.2347 0.2395 0.2695 0.3006 0.3563 0.3486 0.2966 0.3613 0.3812 5.8342 9.8059 13.7793 3.9068 8.8663
"5" 1 0.1954 0.2173 0.2738 0.2787 0.2798 0.3205 0.3635 0.4472 0.4266 0.3381 0.4327 0.4577 5.762 9.7206 13.6835 3.8657 8.8078
"6" 1.25 0.2255 0.2521 0.3297 0.3308 0.3268 0.3812 0.4395 0.5611 0.522 0.3854 0.5182 0.5493 5.6783 9.6211 13.5724 3.8176 8.7398
"7" 1.5 0.2602 0.2923 0.3969 0.3926 0.3816 0.4532 0.5313 0.7038 0.6385 0.4392 0.6205 0.6591 5.5806 9.5044 13.4429 3.7612 8.6601
"8" 1.75 0.3001 0.3388 0.4778 0.4658 0.4456 0.5387 0.6422 0.8824 0.7809 0.5004 0.7427 0.7905 5.466 9.367 13.2912 3.6947 8.5665
"9" 2 0.3461 0.3927 0.575 0.5524 0.52 0.6401 0.7761 1.1057 0.9546 0.5699 0.8886 0.9477 5.3312 9.2045 13.1127 3.6158 8.4559
"10" 2.25 0.3989 0.455 0.6917 0.6547 0.6066 0.7603 0.9377 1.3847 1.1665 0.6488 1.0628 1.1355 5.172 9.012 12.9021 3.5221 8.3249
"11" 2.5 0.4596 0.527 0.8318 0.7754 0.7073 0.9027 1.1327 1.7329 1.4247 0.7383 1.2704 1.3595 4.9837 8.7834 12.653 3.4107 8.1695
"12" 2.75 0.5293 0.61 0.9997 0.9176 0.824 1.0708 1.3678 2.1664 1.7388 0.8397 1.5175 1.6261 4.7607 8.5118 12.3581 3.2779 7.9849
"13" 3 0.609 0.7057 1.2007 1.0847 0.9592 1.2692 1.6511 2.7049 2.1203 0.9542 1.8109 1.9427 4.4966 8.189 12.0086 3.1198 7.7655
