"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1285 0.14 0.1631 0.1616 0.1782 0.1854 0.2049 0.2099 0.2105 0.2258 0.2534 0.2622 5.954 9.9486 13.9388 3.9748 8.9639
"3" 0.5 0.1502 0.1633 0.2046 0.1864 0.2117 0.2148 0.247 0.2448 0.2332 0.2549 0.3058 0.3124 5.9025 9.8909 13.8703 3.9466 8.9234
"4" 0.75 0.1754 0.1905 0.2567 0.2151 0.2514 0.2488 0.2977 0.2855 0.2583 0.2878 0.369 0.3721 5.8442 9.8258 13.793 3.9146 8.8777
"5" 1 0.2049 0.2222 0.3219 0.2481 0.2986 0.2882 0.3587 0.3329 0.2862 0.3248 0.4451 0.4432 5.7777 9.7515 13.705 3.878 8.8256
"6" 1.25 0.2394 0.2592 0.4037 0.2861 0.3545 0.3337 0.4323 0.388 0.3169 0.3666 0.5369 0.5278 5.7013 9.6661 13.6041 3.8359 8.7657
"7" 1.5 0.2795 0.3022 0.5062 0.3299 0.4207 0.3864 0.5208 0.4522 0.351 0.4137 0.6474 0.6283 5.6129 9.5673 13.4877 3.7872 8.6966
"8" 1.75 0.3263 0.3524 0.6345 0.3802 0.4993 0.4473 0.6275 0.5268 0.3886 0.4667 0.7804 0.7477 5.5102 9.4526 13.3527 3.7305 8.6163
"9" 2 0.3808 0.4107 0.7952 0.4382 0.5923 0.5177 0.7559 0.6136 0.4302 0.5263 0.9404 0.8895 5.3903 9.3186 13.1955 3.6644 8.5225
"10" 2.25 0.4443 0.4786 0.9962 0.5047 0.7024 0.599 0.9104 0.7144 0.4762 0.5935 1.1329 1.0577 5.2499 9.1616 13.0117 3.5868 8.4127
"11" 2.5 0.5182 0.5575 1.2475 0.5811 0.8326 0.6928 1.0962 0.8313 0.5269 0.6689 1.3641 1.257 5.0851 8.9771 12.7962 3.4958 8.2837
"12" 2.75 0.6041 0.6492 1.5615 0.6687 0.9862 0.8009 1.3197 0.9667 0.5828 0.7536 1.6414 1.4927 4.8912 8.7598 12.5432 3.3887 8.1319
"13" 3 0.7038 0.7557 1.9534 0.7689 1.1674 0.9251 1.5883 1.1233 0.6444 0.8485 1.9736 1.7712 4.6629 8.5037 12.2456 3.2626 7.9528
"14" 3.25 0.8193 0.879 2.4417 0.8833 1.3807 1.0677 1.9108 1.3041 0.7121 0.9548 2.3707 2.0992 4.3939 8.2015 11.8953 3.1141 7.7414
"15" 3.5 0.9528 1.0214 3.0491 1.0136 1.6309 1.2308 2.2979 1.5119 0.7864 1.0734 2.8439 2.4846 4.0772 7.8451 11.4832 2.9393 7.4918
"16" 3.75 1.1067 1.1853 3.8026 1.1614 1.9236 1.4166 2.7618 1.7497 0.8677 1.2053 3.4056 2.9353 3.705 7.4251 10.999 2.7341 7.1974
"17" 4 1.2832 1.3728 4.732 1.3279 2.2641 1.6268 3.317 2.0199 0.9563 1.3512 4.0682 3.4593 3.2691 6.932 10.4316 2.4939 6.8508
"18" 4.25 1.4838 1.5853 5.8683 1.5142 2.6574 1.8621 3.9801 2.3234 1.0522 1.5116 4.8419 4.0633 2.7625 6.3564 9.7709 2.2149 6.4447
"19" 4.5 1.707 1.8225 7.2377 1.7198 3.1064 2.1206 4.7679 2.6574 1.1549 1.6858 5.7299 4.7502 2.1813 5.692 9.0103 1.8949 5.9732
"20" 4.75 1.9464 2.0787 8.8415 1.9419 3.6096 2.3938 5.6793 3.01 1.2633 1.8715 6.7137 5.5144 1.5343 4.9465 8.1587 1.5386 5.4398
"21" 5 2.1806 2.3334 10.5916 2.1734 4.1558 2.6558 6.6796 3.3457 1.3744 2.063 7.713 6.334 0.8639 4.1622 7.2651 1.1677 4.8699
"22" 5.25 2.348 2.524 12.1064 2.3831 4.6644 2.8352 7.5998 3.5697 1.4798 2.2486 8.4739 7.0686 0.3161 3.4987 6.5095 0.8617 4.3695
"23" 5.5 2.3773 2.5692 12.7625 2.4671 4.902 2.8545 8.0884 3.5872 1.5346 2.3543 8.6801 7.3625 0.1173 3.2292 6.2019 0.7486 4.1425
"24" 5.75 2.3452 2.5456 12.9599 2.4799 4.9817 2.8048 8.3076 3.5187 1.5532 2.398 8.6297 7.4207 0.0965 3.1701 6.1348 0.7346 4.0703
"25" 6 2.3072 2.5149 13.1063 2.4843 5.0432 2.749 8.4971 3.443 1.5671 2.4341 8.5525 7.452 0.095 3.134 6.0939 0.7313 4.0153
"26" 6.25 2.2691 2.4839 13.2483 2.4878 5.1032 2.6936 8.6868 3.3679 1.5807 2.4699 8.4731 7.4805 0.0945 3.0993 6.0542 0.7286 3.9611
"27" 6.5 2.2313 2.4528 13.3887 2.4909 5.1628 2.6389 8.8786 3.2941 1.594 2.5056 8.3928 7.5075 0.0941 3.0645 6.0143 0.726 3.9066
"28" 6.75 2.1938 2.4217 13.5276 2.4935 5.222 2.585 9.0725 3.2214 1.6073 2.5415 8.312 7.5331 0.0938 3.0297 5.9742 0.7233 3.8519
"29" 7 2.1566 2.3906 13.6649 2.4956 5.2807 2.5318 9.2686 3.1499 1.6203 2.5773 8.2305 7.5573 0.0934 2.9948 5.9338 0.7206 3.7969
"30" 7.25 2.1198 2.3596 13.8005 2.4973 5.339 2.4794 9.4667 3.0796 1.6332 2.6132 8.1484 7.5801 0.093 2.9599 5.8931 0.7179 3.7417
"31" 7.5 2.0832 2.3285 13.9344 2.4985 5.3968 2.4277 9.6668 3.0105 1.6458 2.649 8.0657 7.6014 0.0926 2.9249 5.8522 0.7152 3.6863
"32" 7.75 2.047 2.2976 14.0664 2.4993 5.454 2.3768 9.8688 2.9425 1.6584 2.6848 7.9826 7.6213 0.0923 2.8898 5.811 0.7125 3.6306
"33" 8 2.0111 2.2667 14.1964 2.4995 5.5107 2.3266 10.0728 2.8756 1.6707 2.7206 7.8989 7.6397 0.0919 2.8548 5.7697 0.7098 3.5747
"34" 8.25 1.9756 2.2358 14.3245 2.4994 5.5668 2.2772 10.2786 2.81 1.6828 2.7563 7.8148 7.6566 0.0915 2.8197 5.7281 0.7071 3.5187
"35" 8.5 1.9404 2.2051 14.4504 2.4988 5.6223 2.2285 10.4861 2.7454 1.6947 2.792 7.7303 7.672 0.0911 2.7846 5.6863 0.7043 3.4625
"36" 8.75 1.9055 2.1744 14.5743 2.4977 5.6771 2.1805 10.6954 2.682 1.7064 2.8276 7.6454 7.6859 0.0908 2.7494 5.6444 0.7016 3.4061
"37" 9 1.871 2.1438 14.6959 2.4961 5.7313 2.1333 10.9063 2.6196 1.7179 2.8631 7.5601 7.6984 0.0904 2.7143 5.6023 0.6989 3.3496
"38" 9.25 1.8369 2.1133 14.8152 2.4941 5.7847 2.0869 11.1188 2.5584 1.7291 2.8985 7.4745 7.7093 0.09 2.6792 5.56 0.6962 3.2931
"39" 9.5 1.8031 2.0829 14.9322 2.4917 5.8374 2.0411 11.3329 2.4983 1.7402 2.9337 7.3886 7.7187 0.0897 2.6441 5.5177 0.6934 3.2364
"40" 9.75 1.7697 2.0527 15.0469 2.4887 5.8894 1.9962 11.5484 2.4393 1.751 2.9689 7.3026 7.7266 0.0893 2.609 5.4752 0.6907 3.1796
"41" 10 1.7366 2.0225 15.159 2.4854 5.9406 1.9519 11.7653 2.3814 1.7616 3.0039 7.2163 7.7331 0.0889 2.5739 5.4326 0.688 3.1228
"42" 10.25 1.7039 1.9925 15.2687 2.4816 5.991 1.9084 11.9836 2.3245 1.7719 3.0387 7.1298 7.738 0.0886 2.5389 5.3899 0.6853 3.0659
"43" 10.5 1.6716 1.9627 15.3759 2.4774 6.0406 1.8655 12.2032 2.2687 1.782 3.0733 7.0432 7.7414 0.0882 2.504 5.3472 0.6826 3.009
"44" 10.75 1.6397 1.933 15.4804 2.4727 6.0893 1.8235 12.424 2.214 1.7919 3.1078 6.9565 7.7433 0.0879 2.4691 5.3044 0.6799 2.9521
"45" 11 1.6081 1.9035 15.5824 2.4676 6.1371 1.7821 12.646 2.1603 1.8015 3.1421 6.8698 7.7438 0.0875 2.4342 5.2615 0.6772 2.8952
"46" 11.25 1.577 1.8741 15.6816 2.4621 6.1841 1.7414 12.8691 2.1076 1.8108 3.1761 6.7831 7.7428 0.0872 2.3994 5.2186 0.6745 2.8383
"47" 11.5 1.5462 1.8449 15.7782 2.4561 6.2302 1.7015 13.0932 2.056 1.82 3.21 6.6964 7.7403 0.0868 2.3647 5.1757 0.6718 2.7815
"48" 11.75 1.5158 1.8159 15.872 2.4498 6.2754 1.6622 13.3184 2.0054 1.8288 3.2436 6.6097 7.7364 0.0865 2.3301 5.1328 0.6691 2.7247
"49" 12 1.4858 1.7871 15.963 2.443 6.3197 1.6237 13.5444 1.9558 1.8374 3.2769 6.5231 7.731 0.0861 2.2956 5.0899 0.6664 2.668
"50" 12.25 1.4562 1.7585 16.0513 2.4358 6.363 1.5858 13.7713 1.9072 1.8458 3.31 6.4367 7.7242 0.0858 2.2612 5.047 0.6638 2.6114
"51" 12.5 1.4271 1.7301 16.1367 2.4283 6.4053 1.5487 13.999 1.8595 1.8538 3.3429 6.3504 7.7161 0.0855 2.2269 5.0042 0.6611 2.5548
"52" 12.75 1.3983 1.702 16.2193 2.4204 6.4467 1.5122 14.2275 1.8129 1.8616 3.3755 6.2643 7.7065 0.0852 2.1927 4.9614 0.6585 2.4984
"53" 13 1.3699 1.674 16.2991 2.4121 6.4871 1.4764 14.4566 1.7672 1.8692 3.4078 6.1784 7.6956 0.0848 2.1586 4.9187 0.6558 2.4421
"54" 13.25 1.3419 1.6463 16.376 2.4034 6.5266 1.4412 14.6863 1.7224 1.8765 3.4398 6.0928 7.6833 0.0845 2.1247 4.8761 0.6532 2.3859
"55" 13.5 1.3143 1.6188 16.45 2.3943 6.565 1.4068 14.9167 1.6786 1.8835 3.4715 6.0075 7.6697 0.0842 2.0908 4.8335 0.6506 2.3299
"56" 13.75 1.2871 1.5916 16.5211 2.3849 6.6024 1.373 15.1475 1.6357 1.8903 3.5029 5.9225 7.6548 0.0839 2.0572 4.7911 0.648 2.274
"57" 14 1.2603 1.5646 16.5893 2.3752 6.6388 1.3398 15.3787 1.5937 1.8968 3.5339 5.8378 7.6386 0.0836 2.0236 4.7487 0.6454 2.2184
"58" 14.25 1.2339 1.5379 16.6546 2.3651 6.6742 1.3073 15.6104 1.5527 1.903 3.5647 5.7536 7.6211 0.0833 1.9902 4.7065 0.6428 2.1629
"59" 14.5 1.208 1.5114 16.717 2.3547 6.7085 1.2755 15.8424 1.5125 1.909 3.5951 5.6697 7.6024 0.083 1.957 4.6644 0.6402 2.1076
"60" 14.75 1.1824 1.4852 16.7765 2.344 6.7419 1.2443 16.0747 1.4732 1.9147 3.6252 5.5863 7.5824 0.0827 1.9239 4.6224 0.6377 2.0525
"61" 15 1.1572 1.4592 16.8332 2.333 6.7742 1.2137 16.3072 1.4347 1.9201 3.6549 5.5033 7.5613 0.0824 1.891 4.5806 0.6351 1.9977
"62" 15.25 1.1324 1.4335 16.8869 2.3216 6.8054 1.1837 16.5399 1.3971 1.9253 3.6843 5.4208 7.539 0.0821 1.8583 4.539 0.6326 1.9431
"63" 15.5 1.1081 1.4081 16.9377 2.31 6.8356 1.1544 16.7727 1.3604 1.9302 3.7134 5.3388 7.5155 0.0818 1.8257 4.4975 0.6301 1.8887
"64" 15.75 1.0841 1.383 16.9856 2.2981 6.8648 1.1256 17.0056 1.3245 1.9348 3.742 5.2574 7.491 0.0815 1.7934 4.4562 0.6276 1.8346
"65" 16 1.0605 1.3581 17.0307 2.2859 6.8929 1.0975 17.2386 1.2893 1.9392 3.7704 5.1765 7.4653 0.0812 1.7612 4.4151 0.6251 1.7808
"66" 16.25 1.0373 1.3336 17.0729 2.2735 6.92 1.0699 17.4715 1.255 1.9433 3.7983 5.0961 7.4386 0.081 1.7291 4.3742 0.6226 1.7272
"67" 16.5 1.0145 1.3093 17.1123 2.2608 6.9461 1.0429 17.7043 1.2215 1.9472 3.8258 5.0164 7.4108 0.0807 1.6973 4.3335 0.6201 1.6739
"68" 16.75 0.9921 1.2853 17.1488 2.2478 6.9711 1.0165 17.937 1.1888 1.9508 3.853 4.9373 7.382 0.0804 1.6657 4.293 0.6177 1.6209
"69" 17 0.9701 1.2616 17.1826 2.2346 6.995 0.9907 18.1695 1.1568 1.9541 3.8798 4.8588 7.3522 0.0802 1.6343 4.2528 0.6152 1.5682
"70" 17.25 0.9485 1.2382 17.2136 2.2212 7.018 0.9654 18.4019 1.1256 1.9572 3.9062 4.781 7.3215 0.0799 1.603 4.2127 0.6128 1.5159
"71" 17.5 0.9272 1.2151 17.2418 2.2076 7.0399 0.9407 18.634 1.0951 1.96 3.9322 4.7038 7.2898 0.0796 1.572 4.1729 0.6104 1.4638
"72" 17.75 0.9064 1.1923 17.2673 2.1937 7.0607 0.9165 18.8658 1.0653 1.9626 3.9578 4.6273 7.2572 0.0794 1.5412 4.1334 0.608 1.412
"73" 18 0.8859 1.1698 17.29 2.1797 7.0806 0.8929 19.0972 1.0363 1.965 3.983 4.5515 7.2237 0.0791 1.5106 4.0941 0.6056 1.3606
"74" 18.25 0.8658 1.1475 17.3101 2.1654 7.0994 0.8698 19.3283 1.0079 1.967 4.0079 4.4764 7.1894 0.0789 1.4802 4.055 0.6033 1.3095
"75" 18.5 0.846 1.1256 17.3275 2.151 7.1173 0.8472 19.559 0.9803 1.9689 4.0323 4.4021 7.1543 0.0787 1.45 4.0162 0.6009 1.2588
"76" 18.75 0.8266 1.104 17.3423 2.1364 7.1341 0.8251 19.7892 0.9533 1.9705 4.0563 4.3285 7.1183 0.0784 1.42 3.9777 0.5986 1.2084
"77" 19 0.8076 1.0827 17.3545 2.1216 7.1499 0.8035 20.019 0.9269 1.9719 4.0799 4.2556 7.0816 0.0782 1.3903 3.9395 0.5963 1.1583
"78" 19.25 0.789 1.0617 17.3641 2.1067 7.1648 0.7824 20.2482 0.9013 1.973 4.1031 4.1835 7.0441 0.078 1.3608 3.9015 0.5939 1.1086
"79" 19.5 0.7707 1.041 17.3712 2.0916 7.1786 0.7618 20.4769 0.8762 1.9739 4.1259 4.1122 7.0059 0.0777 1.3314 3.8638 0.5916 1.0593
"80" 19.75 0.7528 1.0206 17.3758 2.0764 7.1915 0.7417 20.7049 0.8518 1.9746 4.1482 4.0416 6.9671 0.0775 1.3024 3.8264 0.5894 1.0103
"81" 20 0.7352 1.0005 17.3779 2.061 7.2035 0.722 20.9324 0.828 1.975 4.1702 3.9719 6.9275 0.0773 1.2735 3.7892 0.5871 0.9617
"82" 20.25 0.7179 0.9807 17.3776 2.0455 7.2144 0.7028 21.1592 0.8048 1.9752 4.1917 3.9029 6.8874 0.0771 1.2448 3.7524 0.5848 0.9135
"83" 20.5 0.701 0.9612 17.3749 2.0299 7.2245 0.6841 21.3853 0.7822 1.9752 4.2129 3.8347 6.8466 0.0769 1.2164 3.7159 0.5826 0.8656
"84" 20.75 0.6845 0.942 17.3699 2.0142 7.2336 0.6658 21.6107 0.7601 1.975 4.2336 3.7673 6.8052 0.0767 1.1882 3.6796 0.5804 0.8181
"85" 21 0.6682 0.9231 17.3625 1.9984 7.2417 0.648 21.8354 0.7386 1.9746 4.2539 3.7008 6.7633 0.0765 1.1603 3.6437 0.5782 0.771
"86" 21.25 0.6523 0.9044 17.3528 1.9825 7.249 0.6305 22.0593 0.7177 1.9739 4.2739 3.635 6.7208 0.0762 1.1325 3.608 0.5759 0.7243
"87" 21.5 0.6368 0.8861 17.3409 1.9665 7.2553 0.6135 22.2825 0.6973 1.9731 4.2934 3.5701 6.6778 0.076 1.105 3.5727 0.5738 0.678
"88" 21.75 0.6215 0.8681 17.3267 1.9504 7.2608 0.5969 22.5048 0.6774 1.972 4.3124 3.506 6.6344 0.0759 1.0777 3.5377 0.5716 0.632
"89" 22 0.6066 0.8504 17.3104 1.9342 7.2654 0.5807 22.7262 0.6581 1.9708 4.3311 3.4427 6.5905 0.0757 1.0507 3.503 0.5694 0.5864
"90" 22.25 0.5919 0.8329 17.292 1.918 7.2691 0.565 22.9468 0.6393 1.9693 4.3494 3.3803 6.5461 0.0755 1.0239 3.4685 0.5673 0.5413
"91" 22.5 0.5776 0.8158 17.2715 1.9017 7.272 0.5496 23.1666 0.6209 1.9676 4.3673 3.3186 6.5013 0.0753 0.9973 3.4345 0.5651 0.4965
"92" 22.75 0.5636 0.7989 17.2489 1.8854 7.274 0.5345 23.3854 0.6031 1.9658 4.3847 3.2579 6.4562 0.0751 0.9709 3.4007 0.563 0.4521
"93" 23 0.5499 0.7823 17.2243 1.869 7.2751 0.5199 23.6033 0.5857 1.9637 4.4018 3.1979 6.4107 0.0749 0.9447 3.3672 0.5609 0.4081
"94" 23.25 0.5364 0.766 17.1978 1.8526 7.2755 0.5056 23.8203 0.5687 1.9615 4.4185 3.1388 6.3648 0.0747 0.9188 3.334 0.5588 0.3644
"95" 23.5 0.5233 0.75 17.1693 1.8362 7.2751 0.4917 24.0363 0.5523 1.9591 4.4347 3.0805 6.3186 0.0746 0.8931 3.3012 0.5567 0.3212
"96" 23.75 0.5104 0.7343 17.1389 1.8197 7.2738 0.4781 24.2514 0.5362 1.9565 4.4506 3.023 6.2721 0.0744 0.8676 3.2687 0.5546 0.2783
"97" 24 0.4979 0.7188 17.1067 1.8032 7.2718 0.4649 24.4654 0.5206 1.9538 4.4661 2.9663 6.2254 0.0742 0.8424 3.2365 0.5525 0.2359
"98" 24.25 0.4856 0.7036 17.0727 1.7867 7.269 0.452 24.6785 0.5055 1.9508 4.4812 2.9105 6.1783 0.0741 0.8174 3.2046 0.5505 0.1938
"99" 24.5 0.4738 0.6891 17.0509 1.7714 7.2712 0.4396 24.8264 0.4909 1.949 4.4992 2.8572 6.1356 0.0778 0.8039 3.1848 0.5517 0.1653
"100" 24.75 0.4633 0.6764 17.086 1.7611 7.2968 0.4285 24.8576 0.4778 1.9525 4.5301 2.812 6.1113 0.0827 0.8047 3.1779 0.5558 0.1559
"101" 25 0.4538 0.6652 17.1655 1.7547 7.3407 0.4183 24.8418 0.4656 1.96 4.5595 2.7729 6.1012 0.0862 0.8075 3.1735 0.5595 0.1519
"102" 25.25 0.445 0.6549 17.2746 1.7508 7.3968 0.4087 24.8034 0.4543 1.9702 4.5851 2.7379 6.1004 0.0883 0.8101 3.1691 0.5625 0.1498
"103" 25.5 0.4367 0.6452 17.4015 1.7482 7.4561 0.3996 24.7528 0.4435 1.9819 4.6087 2.7053 6.1048 0.0895 0.8126 3.1651 0.565 0.1487
"104" 25.75 0.4286 0.636 17.5393 1.7465 7.5138 0.3909 24.6962 0.4331 1.9946 4.6313 2.6743 6.1124 0.0902 0.8148 3.1613 0.5672 0.1481
"105" 26 0.4208 0.627 17.6829 1.7452 7.5708 0.3824 24.6362 0.423 2.0078 4.6534 2.6441 6.1214 0.0904 0.817 3.1575 0.5692 0.1478
"106" 26.25 0.4132 0.6181 17.8295 1.7441 7.6276 0.3741 24.5746 0.4131 2.0212 4.6752 2.6145 6.131 0.0905 0.819 3.1538 0.5712 0.1476
"107" 26.5 0.4057 0.6094 17.9772 1.7429 7.6845 0.366 24.512 0.4035 2.0347 4.697 2.5852 6.1406 0.0904 0.8211 3.15 0.5731 0.1475
"108" 26.75 0.3983 0.6008 18.125 1.7417 7.7416 0.358 24.4491 0.3941 2.0483 4.7187 2.5562 6.1499 0.0903 0.8231 3.1461 0.575 0.1474
"109" 27 0.3911 0.5922 18.2723 1.7403 7.799 0.3502 24.386 0.3849 2.0617 4.7406 2.5272 6.1586 0.0901 0.8252 3.1422 0.5768 0.1474
"110" 27.25 0.3839 0.5838 18.4185 1.7387 7.8569 0.3426 24.3231 0.3759 2.075 4.7625 2.4984 6.1667 0.0899 0.8272 3.1382 0.5787 0.1474
"111" 27.5 0.3768 0.5754 18.5635 1.737 7.9152 0.3351 24.2604 0.367 2.0882 4.7845 2.4697 6.1741 0.0897 0.8293 3.1341 0.5806 0.1474
"112" 27.75 0.3699 0.567 18.7071 1.735 7.974 0.3277 24.1981 0.3584 2.1013 4.8066 2.441 6.1808 0.0895 0.8314 3.13 0.5825 0.1474
"113" 28 0.363 0.5587 18.8492 1.7329 8.0333 0.3205 24.136 0.3499 2.1142 4.8289 2.4124 6.1867 0.0892 0.8336 3.1257 0.5844 0.1475
"114" 28.25 0.3562 0.5505 18.9896 1.7305 8.0931 0.3134 24.0743 0.3416 2.127 4.8513 2.3839 6.1918 0.089 0.8357 3.1214 0.5863 0.1475
"115" 28.5 0.3495 0.5424 19.1284 1.728 8.1534 0.3064 24.013 0.3334 2.1396 4.8739 2.3555 6.1961 0.0888 0.8379 3.1171 0.5882 0.1475
"116" 28.75 0.3429 0.5343 19.2654 1.7252 8.2143 0.2995 23.9521 0.3255 2.152 4.8966 2.3271 6.1997 0.0885 0.8401 3.1126 0.5902 0.1476
"117" 29 0.3364 0.5263 19.4006 1.7223 8.2757 0.2928 23.8916 0.3177 2.1643 4.9195 2.2989 6.2024 0.0883 0.8423 3.1081 0.5922 0.1476
"118" 29.25 0.33 0.5184 19.534 1.7192 8.3377 0.2862 23.8316 0.31 2.1764 4.9425 2.2707 6.2044 0.088 0.8446 3.1034 0.5942 0.1476
