"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1334 0.1385 0.1484 0.1642 0.177 0.1866 0.1999 0.2134 0.2124 0.248 0.2486 0.2472 5.9527 9.95 13.9359 3.9756 8.9639
"3" 0.5 0.1617 0.1598 0.1694 0.1926 0.2089 0.2176 0.2351 0.2529 0.2374 0.3075 0.2943 0.2778 5.8993 9.8944 13.8636 3.9485 8.9234
"4" 0.75 0.1961 0.1843 0.1933 0.2259 0.2464 0.2538 0.2765 0.2997 0.2654 0.3813 0.3483 0.3121 5.8387 9.832 13.7813 3.9179 8.8778
"5" 1 0.2377 0.2126 0.2206 0.2649 0.2907 0.2959 0.3252 0.3551 0.2966 0.4726 0.4122 0.3506 5.7691 9.7616 13.6867 3.8833 8.8259
"6" 1.25 0.2881 0.2453 0.2517 0.3106 0.3429 0.3449 0.3823 0.4207 0.3314 0.5857 0.4877 0.3938 5.6887 9.6815 13.5773 3.8437 8.7664
"7" 1.5 0.3491 0.2829 0.2871 0.364 0.4043 0.4021 0.4495 0.4983 0.3703 0.7257 0.577 0.4422 5.5953 9.5897 13.45 3.7983 8.6977
"8" 1.75 0.4229 0.3262 0.3276 0.4265 0.4766 0.4686 0.5285 0.5899 0.4138 0.8988 0.6823 0.4965 5.4862 9.4842 13.3012 3.7459 8.618
"9" 2 0.5121 0.3761 0.3736 0.4996 0.5617 0.5459 0.6212 0.6982 0.4622 1.1129 0.8067 0.5573 5.3583 9.3623 13.1264 3.6851 8.5252
"10" 2.25 0.62 0.4335 0.426 0.585 0.6618 0.6357 0.7301 0.8259 0.5161 1.3775 0.9533 0.6253 5.2078 9.221 12.9206 3.6146 8.4168
"11" 2.5 0.7504 0.4995 0.4857 0.6847 0.7794 0.74 0.8579 0.9764 0.5763 1.7041 1.126 0.7014 5.0305 9.0568 12.6775 3.5324 8.2896
"12" 2.75 0.9076 0.5754 0.5536 0.801 0.9174 0.8609 1.0079 1.1535 0.6432 2.1069 1.3292 0.7863 4.821 8.8657 12.3901 3.4365 8.1402
"13" 3 1.0972 0.6624 0.6308 0.9364 1.0793 1.0006 1.1837 1.3615 0.7176 2.6031 1.5679 0.8811 4.5735 8.643 12.0499 3.3245 7.9645
"14" 3.25 1.3253 0.7619 0.7183 1.0937 1.2686 1.1619 1.3899 1.6051 0.8003 3.2131 1.8474 0.9865 4.2808 8.3834 11.647 3.1938 7.7576
"15" 3.5 1.5993 0.8754 0.8172 1.2761 1.4898 1.3473 1.6313 1.8892 0.8919 3.9617 2.1739 1.1036 3.9352 8.0808 11.1703 3.0412 7.5141
"16" 3.75 1.9263 1.0043 0.9286 1.487 1.7475 1.5593 1.9137 2.2186 0.9933 4.8775 2.5531 1.2332 3.5279 7.729 10.6073 2.8636 7.2278
"17" 4 2.313 1.1496 1.0531 1.7297 2.0464 1.7997 2.2436 2.5971 1.1052 5.9939 2.9902 1.3761 3.0499 7.3215 9.9449 2.6579 6.8922
